ufs_serial,position,split,health,reg_pred_die
S00389,1,train,0.0120899864747837,0.00327380079578423
S00390,1,train,0.0,0.003005602479556763
S00393,1,train,0.0,0.0037051316880763055
S00395,1,train,0.0,0.003339967337581055
S00396,1,train,0.0,0.003788744700096812
S00398,1,train,0.0,0.003960235199969667
S00400,1,train,0.0,0.0037421616797332522
S00402,1,train,0.0,0.00281111812608939
S00403,1,train,0.0043498619334567,0.0033803598470257936
S00404,1,train,0.0,0.0030733853997353317
S00405,1,train,0.0,0.002766485932061666
S00406,1,train,0.0,0.0030948066236239032
S00408,1,train,0.0022408584697236,0.0032240580410805315
S00409,1,train,0.002175502182068,0.0036832762808174497
S00410,1,train,0.0,0.0031960214217576586
S00411,1,train,0.0,0.0012478453670983752
S00412,1,train,0.0,0.0010603162172511623
S00416,1,train,0.0,0.0024873535228250813
S00417,1,train,0.0065888903619249,0.0037067840382553584
S00420,1,train,0.0067010031280336,0.00404745451525855
S00423,1,train,0.0022000593174946,0.004148459457718964
S00429,1,train,0.0,0.003773877746440415
S00430,1,train,0.0065350023668016,0.004309205675592099
S00432,1,train,0.0,0.003637025038336698
S00434,1,train,0.002191705914519,0.0035333583979246523
S00435,1,train,0.0,0.004071736890606253
S00436,1,train,0.0,0.004310382484114145
S00438,1,train,0.0,0.0016340822818705501
S00439,1,train,0.0,0.0037519874455882087
S00440,1,train,0.0122367980460517,0.0013164118159038527
S00441,1,train,0.0,0.0012784340988951676
S00446,1,train,0.0,0.003125933646378241
S00448,1,train,0.012265971677205,0.003688581451398683
S00450,1,train,0.0,0.004085581960540924
S00452,1,train,0.0048683965637152,0.003417759414187134
S00453,1,train,0.0024367761990213,0.003542502418556776
S00454,1,train,0.0,0.0030615647355427115
S00455,1,train,0.0,0.0021700632442215855
S00456,1,train,0.0,0.0030736943408574166
S00457,1,train,0.0047714366632584,0.0028479419706938774
S00461,1,train,0.0,0.002757095233155872
S00462,1,train,0.0,0.0020313400401058735
S00463,1,train,0.0,0.002446875444768667
S00464,1,train,0.0,0.0011437878072148814
S00465,1,train,0.0,0.0024008184017786822
S00467,1,train,0.0047907539412867,0.0032517927608868087
S00469,1,train,0.0024476488781198,0.0033426285043949497
S00470,1,train,0.0,0.0016724602031610199
S00472,1,train,0.0,0.002194812299002165
S00473,1,train,0.0,0.0018397942365436766
S00475,1,train,0.0,0.0033203100318732644
S00476,1,train,0.0048258518065386,0.003050282839793566
S00478,1,train,0.0,0.0027103786551064815
S00482,1,train,0.0,0.002726935163697569
S00483,1,train,0.0,0.0026019699610223867
S00484,1,train,0.0,0.0034825192334284366
S00485,1,train,0.0,0.002546554821887
S00486,1,train,0.0023937848290876,0.0018374747308727787
S00487,1,train,0.0047925556278778,0.003288643567278464
S00488,1,train,0.0024354507544016,0.002565442809170007
S00491,1,train,0.0,0.002774764320794176
S00493,1,train,0.0,0.00215663400243758
S00495,1,train,0.0,0.003428221795936824
S00497,1,train,0.0043514615044499,0.003162216874014097
S00498,1,train,0.0,0.0024305545022421954
S00499,1,train,0.0,0.0033170133072770256
S00500,1,train,0.0021848266645565,0.0029163471547032117
S00501,1,train,0.0021832142888519,0.0037386549352019247
S00502,1,train,0.0022247289590775,0.0037404304093437515
S00503,1,train,0.0,0.003924161091100937
S00505,1,train,0.0,0.004053351572947122
S00510,1,train,0.0022227290819726,0.0037822587326160873
S00512,1,train,0.0043474647807241,0.0031932544624675677
S00513,1,train,0.0,0.003607292770156822
S00514,1,train,0.0,0.003429933457424441
S00515,1,train,0.0065527516282994,0.0037436288091803873
S00516,1,train,0.0,0.003813303624412509
S00518,1,train,0.0,0.00359473699546037
S00519,1,train,0.0,0.0037234653965046243
S00520,1,train,0.0,0.0033274742609862595
S00521,1,train,0.004380398378283,0.003643544490124407
S00522,1,train,0.0,0.0030209626175186984
S00523,1,train,0.0,0.0035839308850869086
S00524,1,train,0.0073659093266936,0.003068776369821285
S00525,1,train,0.0022026334100044,0.003476262805877496
S00527,1,train,0.0022325840475805,0.003131288314862197
S00529,1,train,0.0022204351516776,0.003781095416758889
S00531,1,train,0.0,0.001881971643043982
S00537,1,train,0.0,0.003435062430579655
S00538,1,train,0.0,0.003981696715512587
S00539,1,train,0.0,0.0037685211523040534
S00540,1,train,0.0043980160257686,0.0033795869818339036
S00543,1,train,0.0024125042473666,0.0035309372164373286
S00545,1,train,0.0,0.0033454695508330565
S00547,1,train,0.0024299851365094,0.0034142226861145096
S00548,1,train,0.0022212091958954,0.003904596452126113
S00550,1,train,0.0048952977562397,0.0029121178495285
S00551,1,train,0.0,0.0033898856085404832
S00552,1,train,0.0021787351938066,0.0030267322134799944
S00553,1,train,0.0,0.003717910899320761
S00554,1,train,0.0,0.0034948612705376636
S00555,1,train,0.0,0.003295091490614752
S00557,1,train,0.0086994954467681,0.003584553840531112
S00558,1,train,0.0,0.0036940985943083662
S00559,1,train,0.0,0.004105443894758167
S00560,1,train,0.0,0.003704835762053392
S00561,1,train,0.0,0.004004535157116054
S00562,1,train,0.0109444848164541,0.003719823426650174
S00564,1,train,0.0,0.0032953931586348225
S00565,1,train,0.0,0.0036404716856390457
S00566,1,train,0.0,0.003924309026706651
S00567,1,train,0.0,0.0036405298320722327
S00568,1,train,0.0,0.0038845667904073514
S00570,1,train,0.0022028091356744,0.0006729242780182157
S00571,1,train,0.0,0.0012981519294555043
S00574,1,train,0.0,0.001260377550027219
S00577,1,train,0.0,0.001321432098154432
S00579,1,train,0.0,0.0017350969863298665
S00580,1,train,0.0022136704169895,0.003453463039612363
S00581,1,train,0.0,0.003847006035155027
