ufs_serial,run_wf_xy,pred,health
S00647,0000000_24_28_24,0.0011220627074527846,0.0
S00648,0000000_23_34_26,0.0006432711425155564,0.0
S00651,0000000_1_19_18,0.0011743416472981354,0.0
S00654,0000000_11_33_13,0.0008816465534428232,0.0
S00656,0000000_13_27_30,0.001488599407812024,0.0
S00657,0000000_8_41_29,0.0007122110347233147,0.0
S00658,0000000_10_54_23,0.0007510007164571174,0.0
S00660,0000027_21_23_27,0.002554812626032334,0.0
S00661,0000015_1_32_29,0.0016252129103368563,0.0
S00662,0000027_25_37_22,0.0020118770454937984,0.0
S00664,0000027_23_34_13,0.0016947421101815956,0.0
S00666,0000027_4_56_23,0.0017355553007677204,0.0
S00667,0000027_8_46_30,0.0014561905947444655,0.0
S00668,0000027_5_34_31,0.0014869874047394127,0.0
S00670,0000027_10_43_22,0.001863436973297016,0.0
S00671,0000027_5_34_16,0.001306742710108868,0.0
S00673,0000027_14_18_25,0.0016752070294490454,0.0
S00676,0000025_8_43_23,0.0016686254285536147,0.0
S00677,0000025_8_49_17,0.0019872917856667586,0.0
S00679,0000016_18_52_25,0.0031048157966733696,0.0
S00683,0000016_24_17_17,0.003626692840389365,0.0
S00685,0000024_24_37_32,0.00316995616347598,0.0
S00686,0000022_9_33_21,0.00365773308827017,0.0
S00687,0000022_7_44_16,0.0020970987643028896,0.0
S00689,0000020_1_45_26,0.0034718935252183118,0.0
S00690,0000020_16_39_19,0.0012424828762698083,0.0
S00691,0000020_16_34_26,0.0013836437950982853,0.0
S00692,0000020_19_31_19,0.0023015850540902497,0.0
S00693,0000020_24_61_18,0.0025859140336445146,0.0
S00698,0000007_15_42_15,0.003585683004346841,0.0
S00700,0000007_10_51_16,0.0037132479687561953,0.0
S00702,0000022_17_55_27,0.0010405112499502643,0.0
S00703,0000026_1_34_23,0.0014686739186823535,0.0
S00705,0000022_21_39_30,0.0010407280674751061,0.0
S00706,0000022_20_20_24,0.0008538628117788892,0.0
S00707,0000022_20_44_28,0.0009569564237005518,0.0
S00708,0000022_19_36_20,0.0011544942459356185,0.0
S00711,0000022_23_62_23,0.001467482447180443,0.0
S00713,0000026_1_23_14,0.0010994726296912412,0.0
S00717,0000025_1_22_22,0.0018978763731779457,0.0
S00718,0000020_4_61_23,0.0014183876277613294,0.0
S00719,0000018_19_62_25,0.0035527022886809633,0.0
S00720,0000019_5_44_12,0.0022148995205001727,0.0
S00722,0000020_4_62_17,0.0014307395758910127,0.0
S00726,0000020_2_27_19,0.002499195054692784,0.0
S00727,0000027_25_32_30,0.0018699962521506132,0.0
S00728,0000027_24_44_30,0.002343577997222915,0.0
S00729,0000027_19_63_22,0.0024271948592580776,0.0
S00731,0000027_15_59_25,0.0023571984269756905,0.0
S00732,0000027_19_32_20,0.0025751169881134944,0.0
S00733,0000027_20_51_21,0.0024668708469953496,0.0
S00735,0000015_10_56_27,0.00178928494757593,0.0
S00736,0000015_1_37_28,0.0015721027520046525,0.0
S00737,0000015_10_44_31,0.0015088999172940768,0.0
