ufs_serial,pred
S06704,0.002655169824533306
S06705,0.002382611398679409
S06707,0.002702726781655239
S06709,0.002471980083262851
S06711,0.00265268801298296
S06715,0.00265268801298296
S06716,0.002651579251635582
S06718,0.00265268801298296
S06719,0.002439942289078563
S06720,0.002429044226367533
S06722,0.0026271025512077974
S06723,0.002550105970738855
S06724,0.002617255421690849
S06725,0.002655169824533306
S06726,0.0024706373807892113
S06728,0.002535670216325869
S06732,0.0026082127246020437
S06733,0.002655169824533306
S06735,0.002398556641075093
S06737,0.002398556641075093
S06739,0.002540654052489958
S06742,0.002637266101533638
S06747,0.00242852881182544
S06748,0.002495783329517895
S06750,0.002166942630457831
S06751,0.0025561430268617783
S06752,0.0025990352778822888
S06753,0.0025432211861779914
S06755,0.002540434822156397
S06757,0.00257096800455678
S06758,0.0025561430268617783
S06759,0.0025990352778822888
S06761,0.0025561430268617783
S06762,0.002655169824533306
S06764,0.0025530157598632475
S06768,0.002485054970412639
S06770,0.00239725880063182
S06771,0.002485054970412639
S06772,0.002342788103783089
S06773,0.002398556641075093
S06775,0.0024063437582097194
S06778,0.002540434822156397
S06780,0.0024683331286572924
S06781,0.0024849097321675605
S06782,0.0025341010511841264
S06787,0.002260400189920843
S06789,0.00265268801298296
S06790,0.0022767418100113983
S06794,0.002428686265827872
S06796,0.002552240478190978
S06798,0.002617255421690849
S06805,0.002429044226367533
S06806,0.0022376403700419775
S06807,0.0025948979934984876
S06808,0.001986666701981735
S06809,0.0020426527281733114
S06810,0.002324882038964503
S06811,0.002596671032736459
S06815,0.0026752701624843094
S06816,0.0027370545417107635
S06817,0.00267947298798065
S06820,0.002525565559002645
S06822,0.0026246795228597095
S06824,0.002637266101533638
S06826,0.002655169824533306
S06827,0.0025263377488712437
S06828,0.002581244334199789
S06829,0.002655169824533306
S06831,0.0025561430268617783
S06832,0.0024689924735243666
S06833,0.002429044226367533
S06834,0.0024698867838055007
S06836,0.0025990352778822888
S06837,0.0025561430268617783
S06838,0.002666319478465232
S06839,0.00257096800455678
S06841,0.00257096800455678
S06842,0.0025990352778822888
S06848,0.0025429007312312716
S06852,0.00242852881182544
S06853,0.0026082127246020437
S06854,0.0024353904437145043
S06855,0.0025263377488712437
S06856,0.0026086976268640616
S06857,0.0024353904437145043
S06858,0.0024353904437145043
S06861,0.0024964969196086245
S06864,0.00216005845066235
S06865,0.0022579349756996735
S06866,0.0021457103614943903
S06867,0.002131284240618709
S06869,0.0021582651992302694
S06872,0.0023532142471711717
S06873,0.0023824465351551796
S06874,0.0025270928424159745
S06875,0.002249295352310058
S06876,0.0024689924735243666
S06879,0.0022682176225511655
S06880,0.0022884595543380126
S06881,0.002260400189920843
S06882,0.0024016504605760573
S06883,0.0022884595543380126
S06884,0.0023253304517068044
S06885,0.0025429007312312716
S06889,0.002296549830757834
S06890,0.002295473405239738
S06893,0.002550105970738855
S06895,0.002550105970738855
S06896,0.002536874429654442
S06900,0.0024791939971988727
S06902,0.00262035692414245
S06903,0.00262035692414245
S06904,0.0026271025512077974
S06905,0.0026271025512077974
S06906,0.002260400189920843
S06908,0.002593552432718505
S06909,0.0025686625426132085
S06911,0.002566110471706462
S06912,0.002260400189920843
S06914,0.0022785232743516345
S06916,0.0025652134311864735
S06917,0.002324519403052962
S06920,0.002637266101533638
S06921,0.002536874429654442
S06923,0.0021457103614943903
S06924,0.002194940680014277
S06925,0.0022579349756996735
S06927,0.002278934828683615
S06928,0.002215820126453231
S06930,0.0020449616104877863
S06931,0.0024063437582097194
S06933,0.0024849097321675605
S06934,0.0024565737888218343
S06935,0.0022579349756996735
S06938,0.0023772970727049345
S06939,0.002201822668597032
S06942,0.0024353904437145043
S06943,0.0024562426374924954
S06946,0.0024063437582097194
S06947,0.0024849097321675605
S06949,0.0027370545417107635
S06950,0.0024689924735243666
S06951,0.0024016504605760573
S06954,0.0025561430268617783
S06955,0.002485054970412639
S06957,0.0025410657144577455
S06959,0.002429044226367533
S06962,0.002666319478465232
S06964,0.002581244334199789
S06967,0.0027370545417107635
S06968,0.0026737194112585088
S06970,0.00265268801298296
S06971,0.002666319478465232
S06972,0.0026462442863990315
S06974,0.00265268801298296
S06976,0.0025990352778822888
S06979,0.002666319478465232
S06980,0.0026271025512077974
S06981,0.0025990352778822888
S06982,0.00257096800455678
S06983,0.00257096800455678
S06984,0.0025429007312312716
S06985,0.002666319478465232
S06986,0.002730183400826169
S06987,0.0025163786993201136
S06988,0.002552240478190978
S06990,0.0022884595543380126
S06991,0.0023165189187551822
S06993,0.0026246795228597095
S06994,0.0026188092650949527
S06995,0.00265268801298296
S07000,0.00265268801298296
S07002,0.002596671032736459
S07003,0.002708263764845707
S07005,0.0027370545417107635
S07007,0.00265268801298296
S07009,0.002702726781655239
S07012,0.002637266101533638
S07015,0.0026799215082406445
S07016,0.0026246795228597095
S07017,0.002666319478465232
S07022,0.002536874429654442
S07024,0.002596671032736459
S07025,0.0026246795228597095
S07028,0.002655169824533306
S07029,0.002666319478465232
S07031,0.002666319478465232
S07032,0.0027370545417107635
S07034,0.00267947298798065
S07035,0.002666319478465232
S07036,0.0024526061372648015
S07037,0.002535670216325869
S07038,0.0026271025512077974
S07040,0.0026082127246020437
S07041,0.002376291142681072
S07042,0.002232468029435257
S07043,0.002617255421690849
S07044,0.0026082127246020437
S07045,0.002622339954510531
S07047,0.0023590925985739588
S07048,0.00253435958197
S07049,0.002540654052489958
S07050,0.002666319478465232
S07054,0.002471980083262851
S07055,0.0025686625426132085
S07057,0.0024116573964926328
S07058,0.002655169824533306
S07061,0.0026082127246020437
S07062,0.002390527941719093
S07065,0.002306524441193499
S07067,0.002306524441193499
S07070,0.0024678980811029595
S07071,0.0023815464553778405
S07072,0.0022884595543380126
S07073,0.002362526774877228
S07074,0.002295473405239738
S07075,0.0022579349756996735
S07076,0.0027370545417107635
S07079,0.0025429007312312716
S07081,0.00262324025010355
S07084,0.002708712285105701
S07085,0.0022969982435001356
S07087,0.0026236855152905136
S07088,0.002666319478465232
S07089,0.0025990352778822888
S07090,0.002222938729570723
S07092,0.0021517477061384904
S07093,0.002173766515045711
S07094,0.0021517477061384904
S07095,0.0023505255919233207
S07096,0.0022376403700419775
S07097,0.002550105970738855
S07098,0.0026246795228597095
S07099,0.0022733750536761926
S07100,0.0022666398485568532
S07101,0.002131284240618709
S07102,0.002617255421690849
S07103,0.0025990352778822888
S07105,0.0025791593476704494
S07106,0.002180787014224426
S07110,0.002550105970738855
S07111,0.002655169824533306
S07113,0.002645487416474679
S07115,0.0025791593476704494
S07116,0.0027370545417107635
S07117,0.00265268801298296
S07119,0.002655169824533306
S07123,0.002655169824533306
S07125,0.002666319478465232
S07127,0.002596671032736459
S07128,0.00265268801298296
S07129,0.002362526774877228
S07130,0.002372637647589522
S07131,0.002372637647589522
S07134,0.0024155306331891347
S07135,0.0023532142471711717
S07137,0.0024353904437145043
S07138,0.0024353904437145043
S07139,0.002540434822156397
S07140,0.0023505255919233207
S07142,0.0022407406981900177
S07143,0.0022681869216233433
S07144,0.0023711240471288152
S07145,0.002064629781880684
S07146,0.002260400189920843
S07147,0.002540434822156397
S07148,0.002180787014224426
S07150,0.0024142080086083564
S07151,0.002655169824533306
S07153,0.002429044226367533
S07154,0.002313558574081797
S07155,0.0025410657144577455
S07156,0.002180787014224426
S07158,0.002222938729570723
S07159,0.0022579349756996735
S07160,0.002215820126453231
S07161,0.0021582651992302694
S07162,0.0021870426628417504
S07163,0.002495783329517895
S07165,0.0024849097321675605
S07167,0.0022509367791271693
S07168,0.0022579349756996735
S07169,0.002319203701695365
S07176,0.002439942289078563
S07178,0.0023140069944335606
S07180,0.0024849097321675605
S07181,0.0025410657144577455
S07182,0.002540434822156397
S07183,0.0025410657144577455
S07185,0.0024353904437145043
S07187,0.002540434822156397
S07189,0.0024353904437145043
S07190,0.0025410657144577455
S07191,0.0024353904437145043
S07192,0.002540434822156397
S07193,0.0024353904437145043
S07194,0.002399008315774817
S07195,0.002540434822156397
S07196,0.0024849097321675605
S07197,0.0025136940958650498
S07198,0.0025410657144577455
S07199,0.0024561253684700713
S07202,0.0024353904437145043
S07203,0.0025136940958650498
S07204,0.002540434822156397
S07206,0.0025136940958650498
S07207,0.002423111270220286
S07208,0.002398556641075093
S07209,0.0026086976268640616
S07210,0.0024849097321675605
S07212,0.002666319478465232
S07213,0.00257096800455678
S07214,0.0025791593476704494
S07215,0.002457049598390086
S07221,0.00267947298798065
S07222,0.0025990352778822888
S07224,0.002617237005757857
S07226,0.0026271025512077974
S07227,0.002592128021536923
S07228,0.002550105970738855
S07229,0.00265268801298296
S07230,0.0027370545417107635
S07231,0.0026082127246020437
S07232,0.0023535654008661855
S07233,0.0020706457412690994
S07235,0.002655169824533306
S07236,0.0026271025512077974
S07239,0.002702726781655239
S07241,0.002730183400826169
S07242,0.0023445782831723523
S07243,0.0024116573964926328
S07246,0.002655169824533306
S07248,0.0025429007312312716
S07249,0.002666319478465232
S07251,0.002390527941719093
S07252,0.002496681956344666
S07254,0.002537322949914436
S07255,0.002390527941719093
S07256,0.0023445782831723523
S07258,0.002470416575337721
S07259,0.002382611398679409
S07260,0.002589005010974027
S07261,0.0024116573964926328
S07266,0.002550105970738855
S07267,0.0024155306331891347
S07268,0.0025429007312312716
S07271,0.0025898018946982223
S07273,0.002655169824533306
S07276,0.0027370545417107635
S07278,0.0026246795228597095
S07281,0.0025990352778822888
S07284,0.0025429007312312716
S07285,0.002442433491141228
S07286,0.0026271025512077974
S07287,0.00262324025010355
S07288,0.002495783329517895
S07289,0.0024860976074353777
S07291,0.0025948979934984876
S07292,0.002651579251635582
S07293,0.002446276919172559
S07294,0.0024405101970992513
S07295,0.002596671032736459
S07300,0.002496189442746497
S07301,0.002400350322482146
S07303,0.0024281785759378617
S07305,0.0022101972376161816
S07306,0.0022298788221483527
S07307,0.002390527941719093
S07308,0.002429044226367533
S07309,0.0025948979934984876
S07310,0.002553791041535516
S07312,0.002540654052489958
S07313,0.0025123707606017633
S07314,0.002180787014224426
S07315,0.0025240119038544367
S07316,0.0022101972376161816
S07319,0.002417080985096038
S07322,0.002708263764845707
S07323,0.0025429007312312716
S07325,0.0024691115021332317
S07326,0.002439942289078563
S07327,0.002439942289078563
S07330,0.002666319478465232
S07331,0.00265268801298296
S07333,0.002550105970738855
S07334,0.0026271025512077974
S07335,0.002655169824533306
S07336,0.0025139037360614137
S07338,0.002702726781655239
S07344,0.0025529972587820292
S07345,0.0026271025512077974
S07349,0.0024849097321675605
S07350,0.002457022209173598
S07351,0.002581244334199789
S07352,0.002485054970412639
S07353,0.0025410657144577455
S07354,0.002540434822156397
S07355,0.0020426527281733114
S07356,0.0020146597150775235
S07357,0.0024281785759378617
S07358,0.001986666701981735
S07359,0.002173766515045711
S07361,0.002496561702993834
S07363,0.0026506822111155934
S07364,0.002655169824533306
S07366,0.002622343209583562
S07368,0.0025284101425546816
S07369,0.00265268801298296
S07370,0.0026737194112585088
S07371,0.002666319478465232
S07373,0.002646265884265882
S07374,0.002655169824533306
S07375,0.002666319478465232
S07376,0.0025921064260356315
S07377,0.002655169824533306
S07379,0.0025686625426132085
S07380,0.0026506822111155934
S07382,0.00265268801298296
S07383,0.0025914861052940574
S07384,0.002708263764845707
S07386,0.002645487416474679
S07387,0.0025791593476704494
S07388,0.002655169824533306
S07391,0.0023253304517068044
S07392,0.0025791593476704494
S07393,0.0026082127246020437
S07395,0.0025130603424351923
S07396,0.0025410657144577455
S07399,0.0024353904437145043
S07401,0.0025136940958650498
S07402,0.0024353904437145043
S07404,0.0021582651992302694
S07406,0.0022579349756996735
S07407,0.002278934828683615
S07408,0.002180787014224426
S07409,0.002267411839586333
S07412,0.002496681956344666
S07415,0.0024116573964926328
S07416,0.002333185077320982
S07417,0.0023165189187551822
S07418,0.0023445782831723523
S07420,0.002295473405239738
S07423,0.0024116573964926328
S07424,0.002362526774877228
S07427,0.0023165189187551822
S07428,0.0023445782831723523
S07429,0.002496681956344666
S07431,0.0021517477061384904
S07432,0.0021827541051903853
S07433,0.002362536580823759
S07434,0.0024063437582097194
S07436,0.0024843066990471296
S07437,0.0026086976268640616
S07438,0.00234825038720015
S07440,0.002552240478190978
S07441,0.0024353904437145043
S07444,0.002655169824533306
S07446,0.002666319478465232
S07447,0.002666319478465232
S07448,0.0025564695069718512
S07449,0.0026236855152905136
S07450,0.0025791593476704494
S07451,0.00265268801298296
S07452,0.00265268801298296
S07454,0.002655169824533306
S07459,0.002188387601415811
S07461,0.002655169824533306
S07463,0.00265268801298296
S07464,0.002540654052489958
S07466,0.0025686625426132085
S07467,0.002622794984916587
S07468,0.002278934828683615
S07470,0.0026515825067086126
S07472,0.0026737194112585088
S07473,0.0026246795228597095
S07474,0.002666319478465232
S07475,0.0027370545417107635
S07477,0.0025410657144577455
S07478,0.0025263377488712437
S07479,0.0024353904437145043
S07481,0.0025130603424351923
S07482,0.002475532993014213
S07484,0.002581244334199789
S07486,0.00241336794591615
S07487,0.002553791041535516
S07490,0.0026082127246020437
S07491,0.002666319478465232
S07492,0.002666319478465232
S07495,0.002540654052489958
S07497,0.002540654052489958
S07498,0.002730183400826169
S07499,0.002655169824533306
S07500,0.0025791593476704494
S07502,0.0026752701624843094
S07503,0.0022884595543380126
S07505,0.0026246795228597095
S07506,0.002655169824533306
S07510,0.002540654052489958
S07513,0.0024753229169857827
S07514,0.00262035692414245
S07515,0.002730183400826169
S07516,0.0026195846407078525
S07517,0.0026246795228597095
S07518,0.002655169824533306
S07519,0.0024281785759378617
S07520,0.0021457103614943903
S07521,0.002122708398052555
S07522,0.002248721149450845
S07524,0.002319203701695365
S07525,0.0022101972376161816
S07526,0.0022579349756996735
S07528,0.0021827541051903853
S07531,0.002323079368489995
S07532,0.002101613404859028
S07534,0.002131284240618709
S07537,0.002248721149450845
S07538,0.002122708398052555
S07539,0.002471980083262851
S07540,0.002390527941719093
S07542,0.002427341004772582
S07543,0.002410330330619547
S07545,0.002180787014224426
S07546,0.0021308359277606888
S07551,0.002655169824533306
S07552,0.0026086976268640616
S07553,0.002581244334199789
S07555,0.0024353904437145043
S07556,0.0023772970727049345
S07557,0.002360722486429585
S07558,0.0025410657144577455
S07559,0.002457049598390086
S07560,0.0025686625426132085
S07563,0.0026246795228597095
S07564,0.0024316674809694897
S07565,0.0025686625426132085
S07566,0.002621891434250537
S07571,0.00227672148369553
S07572,0.002188387601415811
S07574,0.002602653957972082
S07575,0.0025429007312312716
S07576,0.002708263764845707
S07577,0.002666319478465232
S07578,0.002535670216325869
S07579,0.0026271025512077974
S07580,0.002596671032736459
S07584,0.002708263764845707
S07585,0.0026478135433133797
S07586,0.002617255421690849
S07587,0.0026271025512077974
S07589,0.002621891434250537
S07592,0.002655169824533306
S07595,0.002655169824533306
S07597,0.00267947298798065
S07598,0.002618787669593661
S07599,0.00265268801298296
S07600,0.002730183400826169
S07601,0.002637266101533638
S07602,0.002666319478465232
S07606,0.0025622500632420373
S07607,0.0026803700285006385
S07610,0.002531138338201878
S07611,0.0026799215082406445
S07612,0.002702726781655239
S07613,0.0026271025512077974
S07614,0.0026180338894820523
S07615,0.002666319478465232
S07616,0.00265268801298296
S07617,0.002622788474770525
S07618,0.0024095886634207964
S07619,0.0026236855152905136
S07620,0.0023888593514412465
S07621,0.002550105970738855
S07622,0.0025948979934984876
S07623,0.0024722755959036644
S07624,0.002652027771895576
S07626,0.002540654052489958
S07627,0.0024683331286572924
S07631,0.002550105970738855
S07632,0.0025990352778822888
S07634,0.0026803700285006385
S07635,0.002596671032736459
S07637,0.0025686625426132085
S07638,0.002646265884265882
S07639,0.0025389884374789323
S07640,0.0025791593476704494
S07641,0.002507441313720342
S07642,0.0026271025512077974
S07644,0.0025099350605473384
S07646,0.0026236855152905136
S07647,0.0026803700285006385
S07649,0.002500334960320834
S07650,0.00257096800455678
S07652,0.0025686625426132085
S07653,0.0025607546002572048
S07654,0.002485054970412639
S07657,0.0023165189187551822
S07658,0.002334525608035364
S07659,0.0023339602532744335
S07661,0.0024281785759378617
S07662,0.0023165189187551822
S07666,0.0026082127246020437
S07669,0.002637266101533638
S07670,0.002622339954510531
S07673,0.002485054970412639
S07675,0.0026193867432624763
S07679,0.002666319478465232
S07680,0.0025791593476704494
S07681,0.002655169824533306
S07682,0.0026752701624843094
S07683,0.002617255421690849
S07685,0.0025998995480532817
S07688,0.0024042210232681493
S07691,0.00262324025010355
S07692,0.0026236855152905136
S07693,0.002535670216325869
S07695,0.00265268801298296
S07696,0.002486447829364076
S07699,0.002666319478465232
S07701,0.0027370545417107635
S07702,0.002411230410396886
S07705,0.00265268801298296
S07707,0.0027370545417107635
S07708,0.002702726781655239
S07710,0.002566110471706462
S07711,0.002655169824533306
S07712,0.00262324025010355
S07714,0.0023445782831723523
S07717,0.0025259687197728238
S07718,0.0025897155055963792
S07719,0.00257096800455678
S07720,0.0021870426628417504
S07721,0.002390527941719093
S07723,0.0025123707606017633
S07725,0.002180787014224426
S07726,0.002540434822156397
S07727,0.0022733750536761926
S07728,0.002360722486429585
S07729,0.0026086976268640616
S07730,0.002553791041535516
S07731,0.0025348948407129686
S07732,0.0027370545417107635
S07733,0.002655169824533306
S07735,0.002637266101533638
S07736,0.0025429007312312716
S07739,0.0027370545417107635
S07740,0.0026506822111155934
S07741,0.002730183400826169
S07743,0.002666319478465232
S07744,0.0025871479951669932
S07745,0.00265268801298296
S07746,0.0027370545417107635
S07747,0.002645487416474679
S07748,0.00265268801298296
S07752,0.00265268801298296
S07753,0.002655169824533306
S07755,0.002573600581040488
S07756,0.002708263764845707
S07758,0.0027370545417107635
S07759,0.0026246795228597095
S07760,0.0025530157598632475
S07761,0.0023102178737032337
S07762,0.0026282387289909264
S07763,0.0024110423654028408
S07764,0.0024282410998240694
S07765,0.00265268801298296
S07767,0.0025130603424351923
S07769,0.00244088292779669
S07771,0.002552240478190978
S07773,0.002400350322482146
S07774,0.002429044226367533
S07780,0.002597174600348694
S07781,0.0025615514839814
S07782,0.002400350322482146
S07783,0.0024562426374924954
S07784,0.001986666701981735
S07785,0.0024562426374924954
S07787,0.0020936690899666195
S07788,0.0023532142471711717
S07789,0.002387305908152277
S07791,0.002306524441193499
S07793,0.002260400189920843
S07794,0.002306524441193499
S07795,0.002637266101533638
S07796,0.002655169824533306
S07797,0.002536874429654442
S07799,0.002248721149450845
S07800,0.0021457103614943903
S07801,0.002248721149450845
S07802,0.0021308359277606888
S07803,0.0020146597150775235
S07804,0.002180787014224426
S07805,0.002216268439311251
S07806,0.0022758998870004454
S07808,0.0024849097321675605
S07811,0.002393534574770621
S07812,0.0025410657144577455
S07814,0.0024353904437145043
S07816,0.0025255624671989747
S07819,0.0022579349756996735
S07820,0.002278934828683615
S07821,0.002216271692879091
S07823,0.002201822668597032
S07828,0.002201822668597032
S07829,0.002194940680014277
S07831,0.002180787014224426
S07832,0.002457022209173598
S07834,0.002278934828683615
S07836,0.002166942630457831
S07838,0.002389631436012632
S07840,0.0024116573964926328
S07842,0.0025410657144577455
S07843,0.0022579349756996735
S07844,0.0025410657144577455
S07848,0.0024843066990471296
S07849,0.0024561253684700713
S07851,0.0026086976268640616
S07852,0.0024353904437145043
S07853,0.0024706373807892113
S07854,0.002540434822156397
S07856,0.002540434822156397
S07861,0.0025136940958650498
S07863,0.0026086976268640616
S07865,0.0024353904437145043
S07868,0.0024561253684700713
S07869,0.002540434822156397
S07872,0.0023426929008372
S07873,0.002319203701695365
S07874,0.0024849097321675605
S07876,0.0021560860548015997
S07878,0.0021457103614943903
S07879,0.0021278678403387936
S07880,0.0024562426374924954
S07881,0.0020449616104877863
S07882,0.0021827541051903853
S07883,0.0020426527281733114
S07886,0.002708263764845707
S07888,0.002637266101533638
S07889,0.0023715692131326175
S07895,0.0022117474016902015
S07896,0.0021517477061384904
S07899,0.0023327221521849
S07901,0.0024116573964926328
S07905,0.0023505255919233207
S07907,0.002180787014224426
S07909,0.002180787014224426
S07910,0.0024843066990471296
S07914,0.0021870426628417504
S07915,0.0022733750536761926
S07916,0.0022445975900647116
S07917,0.0022445975900647116
S07918,0.0020986387543648877
S07919,0.0022101972376161816
S07921,0.002180787014224426
S07922,0.0024281785759378617
S07925,0.0024282378454761086
S07926,0.0024281785759378617
S07927,0.002457049598390086
S07929,0.002439942289078563
S07930,0.002655169824533306
S07931,0.00239945673612658
S07932,0.0024281785759378617
S07934,0.0025561430268617783
S07935,0.002427341004772582
S07936,0.0023140069944335606
S07939,0.002485054970412639
S07941,0.0022509367791271693
S07942,0.002429044226367533
S07944,0.0021517477061384904
S07945,0.002497333892862433
S07946,0.0024849097321675605
S07948,0.0025410657144577455
S07950,0.002540434822156397
S07952,0.0025410657144577455
S07953,0.0025410657144577455
S07954,0.0025410657144577455
S07955,0.0024353904437145043
S07958,0.0024353904437145043
S07959,0.0024353904437145043
S07960,0.0026086976268640616
S07962,0.0023505255919233207
S07963,0.0023576738532029447
S07964,0.002180787014224426
S07965,0.0024353904437145043
S07966,0.002540434822156397
S07967,0.0022579349756996735
S07968,0.0025410657144577455
S07972,0.002382611398679409
S07977,0.002260400189920843
S07980,0.0026478135433133797
S07981,0.0026187660717268105
S07982,0.002708263764845707
S07983,0.002655169824533306
S07985,0.002702726781655239
S07988,0.002655169824533306
S07989,0.00265268801298296
S07990,0.002708263764845707
S07991,0.0026271025512077974
S07992,0.00265268801298296
S07994,0.00265268801298296
S07995,0.002655169824533306
S07996,0.002651579251635582
S07997,0.00258453678029736
S07998,0.002708263764845707
S07999,0.002708263764845707
S08001,0.002674494786871409
S08002,0.002701951406042339
S08003,0.00265268801298296
S08005,0.002702726781655239
S08006,0.002666319478465232
S08007,0.002666319478465232
S08008,0.00267947298798065
S08009,0.002666319478465232
S08011,0.002708263764845707
S08012,0.00265268801298296
S08013,0.00265268801298296
S08014,0.002655169824533306
S08016,0.002702726781655239
S08017,0.00265268801298296
S08019,0.002655169824533306
S08020,0.0027370545417107635
S08021,0.002666319478465232
S08022,0.0024849097321675605
S08023,0.002180787014224426
S08025,0.0022579349756996735
S08026,0.0023505255919233207
S08027,0.002180787014224426
S08028,0.0022579349756996735
S08029,0.002390527941719093
S08031,0.0023445782831723523
S08032,0.002496681956344666
S08033,0.002382611398679409
S08037,0.0024116573964926328
S08038,0.002390527941719093
S08039,0.002390527941719093
S08040,0.002389631436012632
S08042,0.002390527941719093
S08043,0.002334525608035364
S08044,0.0023888593514412465
S08045,0.002260400189920843
S08046,0.0022884595543380126
S08047,0.002708712285105701
S08048,0.0025130603424351923
S08050,0.0025410657144577455
S08051,0.0022785232743516345
S08052,0.0026462627920875795
S08053,0.002553791041535516
S08055,0.0025686625426132085
S08059,0.002666319478465232
S08060,0.002371120792780854
S08061,0.00257096800455678
S08062,0.0025561430268617783
S08063,0.002295473405239738
S08064,0.002400350322482146
S08066,0.002497336984666103
S08067,0.002342339683431326
S08069,0.002398556641075093
S08071,0.0024698836920018304
S08074,0.002390527941719093
S08076,0.0024116573964926328
S08077,0.002389631436012632
S08078,0.0024678980811029595
S08079,0.002417080985096038
S08083,0.002540434822156397
S08087,0.0025123707606017633
S08088,0.002428686265827872
S08093,0.0026086976268640616
S08094,0.002540434822156397
S08096,0.0027370545417107635
S08097,0.00265268801298296
S08099,0.002666319478465232
S08102,0.0025343700218456826
S08103,0.002666319478465232
S08105,0.00265268801298296
S08106,0.002645487416474679
S08107,0.00265268801298296
S08109,0.0026236855152905136
S08111,0.002173766515045711
S08112,0.0022298788221483527
S08113,0.002278934828683615
S08114,0.0022681869216233433
S08116,0.0021517477061384904
S08118,0.0024063437582097194
S08121,0.0026086976268640616
S08123,0.0025130603424351923
S08124,0.002498112266338372
S08126,0.0024134327269360874
S08127,0.0025990352778822888
S08128,0.0022681869216233433
S08129,0.002371739586341985
S08131,0.00244088292779669
S08133,0.002429044226367533
S08135,0.0025410657144577455
S08136,0.002429044226367533
S08137,0.0025990352778822888
S08139,0.001986666701981735
S08140,0.002278934828683615
S08142,0.0025561430268617783
S08144,0.002372637647589522
S08145,0.0021457103614943903
S08146,0.0024562426374924954
S08147,0.002552240478190978
S08148,0.002101613404859028
S08149,0.0024678980811029595
S08152,0.0022298788221483527
S08153,0.002540434822156397
S08155,0.0024565737888218343
S08156,0.0023706756267770517
S08157,0.0025123707606017633
S08159,0.002180787014224426
S08161,0.0022579349756996735
S08163,0.0025410657144577455
S08164,0.002617255421690849
S08165,0.0025686625426132085
S08166,0.002655169824533306
S08168,0.0026082127246020437
S08169,0.002655169824533306
S08170,0.0025898018946982223
S08172,0.002674494786871409
S08173,0.0025348948407129686
S08174,0.0026246795228597095
S08175,0.0026271025512077974
S08178,0.002666319478465232
S08182,0.0026752701624843094
S08183,0.00265268801298296
S08184,0.002708263764845707
S08187,0.0025940009529784995
S08188,0.0026271025512077974
S08189,0.002730183400826169
S08190,0.0026232369950305195
S08192,0.002596671032736459
S08195,0.002708263764845707
S08198,0.002550105970738855
S08200,0.002334525608035364
S08201,0.0024695141859026747
S08203,0.0026506822111155934
S08204,0.0027370545417107635
S08205,0.002655169824533306
S08206,0.002550105970738855
S08207,0.002552240478190978
S08208,0.0024683331286572924
S08209,0.0024063437582097194
S08210,0.002441658209468959
S08212,0.002655169824533306
S08214,0.002400350322482146
S08215,0.00257096800455678
S08218,0.0025429007312312716
S08222,0.002730183400826169
S08224,0.002429044226367533
S08227,0.0024573132096304086
S08228,0.0025686625426132085
S08229,0.00244088292779669
S08232,0.002495783329517895
S08234,0.002389631436012632
S08236,0.002410330330619547
S08237,0.00265268801298296
S08239,0.002443755358225993
S08240,0.0023445782831723523
S08241,0.002390527941719093
S08244,0.002417080985096038
S08246,0.002410330330619547
S08249,0.002655169824533306
S08250,0.002496681956344666
S08251,0.0027370545417107635
S08252,0.0024107819976545847
S08253,0.002334525608035364
S08254,0.002411230410396886
S08255,0.0023165189187551822
S08256,0.002730183400826169
S08257,0.00265268801298296
S08258,0.002439942289078563
S08262,0.0026246795228597095
S08263,0.002645487416474679
S08267,0.0026462627920875795
S08268,0.002550105970738855
S08269,0.00265268801298296
S08270,0.0026511339864486185
S08272,0.002708263764845707
S08274,0.00265268801298296
S08275,0.0025263377488712437
S08277,0.0025418757714166375
S08278,0.0026246795228597095
S08280,0.00265268801298296
S08281,0.0026246795228597095
S08283,0.00265268801298296
S08284,0.0025706634239414
S08285,0.002328559937313854
S08286,0.002385982526075485
S08287,0.002550105970738855
S08288,0.0021879392885577904
S08289,0.0024016504605760573
S08294,0.00258046905252752
S08295,0.0024134327269360874
S08296,0.002666319478465232
S08298,0.00265268801298296
S08300,0.002637266101533638
S08302,0.002540654052489958
S08303,0.00257096800455678
S08305,0.0025429007312312716
S08306,0.0026803700285006385
S08307,0.0026799215082406445
S08308,0.0025607330023903543
S08309,0.002596671032736459
S08310,0.002730183400826169
S08311,0.002382611398679409
S08314,0.0026246795228597095
S08315,0.0026271025512077974
S08317,0.0025990352778822888
S08318,0.002655169824533306
S08319,0.002390527941719093
S08322,0.0024116573964926328
S08324,0.002382611398679409
S08325,0.002730183400826169
S08326,0.0027370545417107635
S08327,0.002362526774877228
S08330,0.002550105970738855
S08331,0.0024116573964926328
S08332,0.0024678980811029595
S08333,0.00262035692414245
S08334,0.002666319478465232
S08335,0.002666319478465232
S08336,0.002674494786871409
S08340,0.002550105970738855
S08341,0.002637266101533638
S08343,0.002540654052489958
S08345,0.002540654052489958
S08346,0.00233102532524845
S08349,0.002674494786871409
S08351,0.0026082127246020437
S08352,0.00262035692414245
S08355,0.0023828916936047455
S08357,0.0025429007312312716
S08358,0.00237205713572808
S08359,0.0026799215082406445
S08360,0.0022785232743516345
S08363,0.002596671032736459
S08366,0.002334525608035364
S08368,0.0022376403700419775
S08369,0.0022399687071605373
S08371,0.002180787014224426
