ufs_serial,prob,pred,health
S00691,0.20007168581981125,0.0016999070439070079,0.0
S00692,0.3889226190286304,0.00330447707736596,0.0
S00693,0.4807982054595709,0.00408509706313297,0.0
S00698,0.45306790978479855,0.003849486887939946,0.0
S00700,0.5173452092587313,0.004395618309241935,0.0
S00702,0.010032091853678454,8.523756641181584e-05,0.0
S00703,0.12103980270776492,0.0010284134527728857,0.0
S00705,0.0520789753609423,0.0004424884845287742,0.0
S00706,0.045856854499207775,0.0003896222979039004,0.0
S00707,0.029645502035457707,0.00025188270655959044,0.0
S00708,0.010992385452924035,9.339669121194652e-05,0.0
S00711,0.02634698170423195,0.00022385686211016104,0.0
S00713,0.04235415173267461,0.0003598616194693475,0.0
S00717,0.547625536560839,0.00465289480222366,0.0
S00718,0.3245251981526083,0.0027573250457927126,0.0
S00719,0.41962670612790287,0.0035653540411548024,0.0
S00720,0.1933728194700716,0.001642990194091638,0.0
S00722,0.2798784221338285,0.002377984167391682,0.0
S00726,0.4780882990063043,0.004062072370511618,0.0
S00727,0.20814924310382754,0.0017685379272246412,0.0
S00728,0.17437083878507542,0.0014815400584452507,0.0
S00729,0.21984133076044632,0.0018678796310945464,0.0
S00731,0.41708490161521394,0.0035437576249620286,0.0
S00732,0.5303758774959175,0.004506333249401722,0.0
S00733,0.4867387565418267,0.004135570894989973,0.0
S00735,0.08193520329538527,0.0006961616215460822,0.0
S00736,0.14231488692960007,0.0012091769895033353,0.0
S00737,0.35769667109214565,0.003039166128280891,0.0
S00738,0.2042354504999253,0.0017352844281675259,0.0
S00740,0.05981142420384218,0.0005081871574860974,0.0
S00741,0.14374301923320343,0.0012213111010972813,0.0
S00742,0.1904540032006387,0.0016181905013417704,0.0
S00747,0.08934715000593323,0.000759137151395275,0.0
S00748,0.32564460430321573,0.002766836068767369,0.0
S00752,0.45870421066538447,0.0038973756610525805,0.0
S00754,0.21593480512693725,0.0018346878757774742,0.0
S00755,0.13190279259902096,0.0011207107359110292,0.0
S00757,0.04698042087907178,0.00039916866822412684,0.0
S00758,0.026299859061022585,0.00022345648505135395,0.0
S00761,0.06741329091758365,0.000572776340711002,0.0
S00763,0.5215199190305715,0.004431088688362996,0.0
S00769,0.46716731640924763,0.003969282352938406,0.0
S00771,0.20212194205413794,0.0017173270251515558,0.0
S00772,0.6458311528625273,0.005487297822413228,0.0
S00773,0.11828534359569763,0.0010050102189391188,0.0
S00774,0.3634745237241309,0.0030882575944097567,0.0
S00777,0.24559877366917365,0.002086727482824112,0.0
S00778,0.23050443043427893,0.001958478549033167,0.0
S00781,0.20025535458052418,0.0017014675836645565,0.0
S00782,0.34107875204972293,0.0028979721481355324,0.0
S00784,0.31596523484087496,0.002684595404566487,0.0
S00786,0.127982394388655,0.0010874011123857715,0.0
S00787,0.3603806899864166,0.0030619708675205044,0.0
S00788,0.3152073665079361,0.0026781561839829353,0.0
S00789,0.26942829601255125,0.0022891947770764796,0.0
S00791,0.46388077506579267,0.003941358287836749,0.0
S00792,0.6815796739045917,0.005791034767896824,0.0
S00793,0.38930048067144796,0.003307687574971435,0.0
S00794,0.42540403674286487,0.003614441071971339,0.0
S00795,0.4026740234963985,0.003421315745579244,0.0
S00797,0.49867562913239927,0.004236992411561837,0.0
S00798,0.06763484906706804,0.0005746588072749251,0.0
S00800,0.4452836620924344,0.0037833481065849264,0.0
S00801,0.22560554890485116,0.0019168552519383435,0.0
S00803,0.42709684757912414,0.0036288240220263054,0.0
S00805,0.38924996984061433,0.003307258410210935,0.0
S00809,0.4771211484459749,0.004053854985611372,0.0
S00815,0.3559821245103024,0.0030245985006846156,0.0
S00816,0.489714486342122,0.004160854152976021,0.0
S00817,0.4712312698546789,0.004003811692058488,0.0
S00818,0.4246118220365594,0.0036077100277757687,0.0
S00819,0.6148730774109885,0.005224262849172329,0.0
S00820,0.4640349783326493,0.003942668474325402,0.0
S00822,0.4411734668638694,0.0037484258746247113,0.0
