ufs_serial,position,split,health,clf_proba
S11944,1,train,0.0,0.3334099675128001
S11960,1,train,0.0,0.21095213127331433
S11969,1,train,0.0,0.7007515646694642
S12079,1,train,0.0,0.6294769750087279
S12158,1,train,0.0,0.4259655218221245
S12164,1,train,0.0,0.8030179893357456
S12168,1,train,0.0,0.1533212488213658
S12301,1,train,0.0,0.624113910441539
S12308,1,train,0.0,0.8560617643456949
S12310,1,train,0.0,0.13701083701792788
S12443,1,train,0.0,0.16539615061829435
S12470,1,train,0.0,0.7054109091348942
S12474,1,train,0.0,0.6611640463812914
S12490,1,train,0.0,0.1988949517724234
S12531,1,train,0.0,0.19060194642382094
S12634,1,train,0.0,0.7393379529691986
S12655,1,train,0.0,0.28576728108704197
S12684,1,train,0.0,0.34736557679514685
S12687,1,train,0.0,0.6989486602607018
S12716,1,train,0.0,0.6642717349848702
S12817,1,train,0.0,0.41463240881532154
S12827,1,train,0.0,0.3018658129230026
S12833,1,train,0.0,0.6249472586086072
S12852,1,train,0.0,0.25133823819822626
S12854,1,train,0.0,0.4532273945449843
S12870,1,train,0.0,0.4914411010568473
S12889,1,train,0.0,0.30643130072677055
S12891,1,train,0.0,0.9227551237422189
S12964,1,train,0.0,0.6792225318324964
S12966,1,train,0.0,0.4792307324826305
S12973,1,train,0.0,0.20121447698449457
S12985,1,train,0.0,0.5242289964811996
S12987,1,train,0.0,0.5182938256309447
S12992,1,train,0.0,0.7224890940943531
S12993,1,train,0.0,0.4016852485265325
S13033,1,train,0.0,0.39407031963379824
S13039,1,train,0.0,0.4184083162424676
S13040,1,train,0.0,0.24080176405189882
S13055,1,train,0.0,0.4929277732427931
S13126,1,train,0.0,0.09522794017914411
S13154,1,train,0.0,0.4946006331153763
S13218,1,train,0.0,0.772443084819216
S13227,1,train,0.0,0.7907834436809534
S13231,1,train,0.0,0.4134734585265874
S13233,1,train,0.0,0.528914958310369
S13239,1,train,0.0,0.6214459759262358
S13244,1,train,0.0,0.5051682525179304
S13271,1,train,0.0,0.41851797159862225
S13280,1,train,0.0,0.5075211051460699
S13281,1,train,0.0,0.1706977629246162
S13299,1,train,0.0,0.3220295184676299
S13326,1,train,0.0,0.23830437901628687
S13334,1,train,0.0,0.08554402182537339
S13393,1,train,0.0,0.040943697681741734
S13409,1,train,0.0,0.2339611940255189
S13413,1,train,0.0,0.07312834679487731
S13417,1,train,0.0,0.41471549256870976
S13445,1,train,0.0,0.19985212413810913
S13447,1,train,0.0,0.5459149088312277
S13470,1,train,0.0018501973047427,0.5911869283291955
S13516,1,train,0.0064117449751012,0.5636521316384198
S13532,1,train,0.0065312065517069,0.3532970701674845
S13556,1,train,0.0,0.4040783007054667
S13568,1,train,0.0013221495971035,0.8472540013160096
S13607,1,train,0.0064782372937913,0.20078917900751697
S13677,1,train,0.009332071532112,0.2688389504152454
S13707,1,train,0.0013453521736776,0.28661283501900475
S13723,1,train,0.0051432903087267,0.6348479374697366
S13752,1,train,0.0064405602380285,0.4267548215840242
S13770,1,train,0.0128920466188856,0.4401787444221135
S13797,1,train,0.007736371843965,0.5874363138164042
S13803,1,train,0.0120482901286443,0.3992789682127415
S13805,1,train,0.0104932015877037,0.2775584238456992
S13856,1,train,0.0,0.196251936803113
S13878,1,train,0.0065902882753865,0.47227786555156775
S13880,1,train,0.0025878542678767,0.6769042862463963
S13896,1,train,0.0121121039805036,0.7872575586195684
S13924,1,train,0.003759768210668,0.5989079082132363
S13926,1,train,0.0037898284664157,0.35399946548466993
S13996,1,train,0.0074700334423026,0.24833116678759234
S14013,1,train,0.0056096707563461,0.2825578416286938
S14016,1,train,0.0018746298831845,0.6667595346866778
S14018,1,train,0.0055242477797414,0.7596528324978544
S14064,1,train,0.0040422607380175,0.3635336613900016
S14117,1,train,0.0,0.2928100531719509
S14173,1,train,0.0,0.40556970166612766
S14193,1,train,0.0,0.3253212301335244
S14218,1,train,0.0,0.21942416594458816
S14221,1,train,0.0,0.12377320857466573
S14244,1,train,0.0,0.21478384893179545
S14310,1,train,0.0,0.7481779314038505
S14341,1,train,0.0,0.6981635447145808
S14397,1,train,0.0,0.2693110955276636
S14399,1,train,0.0,0.3221400618127565
S14447,1,train,0.0,0.23270099101982014
S14468,1,train,0.0,0.5891720963449171
S14489,1,train,0.0,0.6366108741590359
S14591,1,train,0.0,0.1525098057496437
S14592,1,train,0.0,0.800791056607152
S14614,1,train,0.0,0.5882517744512851
S14645,1,train,0.0,0.46885682606795753
S14672,1,train,0.0,0.15929820984276502
S14720,1,train,0.0,0.6577383625473492
S14759,1,train,0.0,0.11975867556902582
S14806,1,train,0.0,0.5377124253244182
S14809,1,train,0.0,0.5961571311630183
S14823,1,train,0.0,0.1809810896220758
S14848,1,train,0.0,0.579891974648603
S14858,1,train,0.0,0.42125198829484706
S14874,1,train,0.0,0.7083177330915527
S14877,1,train,0.0,0.6426643269101006
S14969,1,train,0.0,0.8004466435770549
S14979,1,train,0.002042921912701,0.8951287960514813
S15043,1,train,0.0,0.44829430462183656
S15073,1,train,0.0,0.7795930559006377
S15090,1,train,0.0,0.6581013634131597
S15098,1,train,0.0,0.42172992800516124
S15114,1,train,0.0,0.594343258862363
S15120,1,train,0.0,0.681484489687594
S15186,1,train,0.0020450655079333,0.8169347393465621
S15193,1,train,0.0,0.26852235963622845
S15256,1,train,0.0,0.2989528283261859
S15269,1,train,0.0,0.29690799524863104
S15357,1,train,0.0,0.2415737993617453
S15424,1,train,0.0,0.6748208073926519
