ufs_serial,position,split,health,reg_pred_die
S15043,1,train,0.0,0.0019818435474796663
S15073,1,train,0.0,0.0032471992728739713
S15090,1,train,0.0,0.002957344537889815
S15098,1,train,0.0,0.0023882607421619284
S15114,1,train,0.0,0.002946696824507925
S15120,1,train,0.0,0.002794736700289753
S15186,1,train,0.0020450655079333,0.0033493804354267475
S15193,1,train,0.0,0.0023976244815260444
S15256,1,train,0.0,0.0020611677860352213
S15269,1,train,0.0,0.0011406407077464394
S15357,1,train,0.0,0.0016220132934470718
S15424,1,train,0.0,0.0032401061032198883
S15441,1,train,0.0,0.0024762740704415346
S15501,1,train,0.0,0.002964786367133005
S15537,1,train,0.0,0.0029615415736213855
S15551,1,train,0.0032990813021082,0.0030732695958687393
S15590,1,train,0.0065760312262247,0.0010291746516095357
S15618,1,train,0.0066681425130981,0.002575301997538735
S15632,1,train,0.0066297826645189,0.0029938286711966625
S15686,1,train,0.0082854046845044,0.0030207926227588267
S15697,1,train,0.0016836556670088,0.0015904557415419096
S15790,1,train,0.0,0.002262349097381837
S15819,1,train,0.0075912921616471,0.0022593880030766116
S15844,1,train,0.0056150578452639,0.0036405577204779316
S15846,1,train,0.0018352147053501,0.0029177978566891586
S15848,1,train,0.0260546556127225,0.0038962019948931875
S15857,1,train,0.009241697348358,0.00237244804481235
S15875,1,train,0.0075165511582975,0.0032241808166523635
S15882,1,train,0.0,0.003184256152282509
S15891,1,train,0.0,0.002005813618665299
S15922,1,train,0.0037285859506581,0.0026668344643143525
S15923,1,train,0.0,0.002612478779798255
S15932,1,train,0.001875011789561,0.0032174158674230253
S16007,1,train,0.0018546298576748,0.0016718485954142024
S16013,1,train,0.0056115075422274,0.0008110337339191463
S16026,1,train,0.0037792377650028,0.001774305044707361
S16059,1,train,0.0073293294843293,0.00192565170862705
S16100,1,train,0.0,0.0014559699364160212
S16122,1,train,0.0037227209569714,0.0022972293276826224
S16209,1,train,0.0,0.0028678716665045353
S16259,1,train,0.0,0.0014672808926905472
S16299,1,train,0.0,0.0023999959760087042
S16302,1,train,0.0037645953817428,0.001560633730391902
S16354,1,train,0.0,0.0029071606861983588
S16383,1,train,0.0,0.0007273388964252578
S16408,1,train,0.0,0.0017964370132973967
S16416,1,train,0.0,0.0013078548667416303
S16532,1,train,0.0,0.0021551386257217557
S16603,1,train,0.0,0.0007561394850116649
S16616,1,train,0.0,0.002086827295413835
S16643,1,train,0.0,0.002230000054440413
S16678,1,train,0.0,0.0023775824854931266
S16710,1,train,0.0,0.0017053191045562355
S16734,1,train,0.0,0.00108037512786734
S16760,1,train,0.0,0.0011770673528184027
S16802,1,train,0.0,0.0031860638278798366
S16817,1,train,0.0,0.0014412904431111095
S16932,1,train,0.0,0.001645799831332654
S16941,1,train,0.0,0.0022735931987412994
S16970,1,train,0.0079316948611554,0.0017202519126700531
S16977,1,train,0.0052780255724055,0.0029981639246309615
S16995,1,train,0.0,0.001933236027012092
S17067,1,train,0.0026460942158616,0.0026573329702039125
S17084,1,train,0.0,0.0020891028788593826
S17098,1,train,0.0031298608880744,0.0019247985359430043
S17150,1,train,0.0061881727458927,0.0028075519599555757
S17178,1,train,0.0,0.0013305200385686472
S17239,1,train,0.0,0.0021922815262629446
S17289,1,train,0.0,0.0017896895970592925
S17354,1,train,0.0291619909198831,0.0030638428120801087
S17420,1,train,0.0044054927465758,0.0026460950371736394
S17482,1,train,0.0255391974512189,0.002821008757942922
S17489,1,train,0.0089536713498965,0.0031149693322134516
S17630,1,train,0.0,0.0022388787382833747
S17643,1,train,0.0518536776855731,0.002274503285847435
S17646,1,train,0.0280591745596817,0.0013975597698045372
S17709,1,train,0.0030883069366977,0.002864919657073372
S17753,1,train,0.0,0.0018552317491904796
S17820,1,train,0.0121884478864149,0.002843682737488224
S17821,1,train,0.0397511622997305,0.002065047555560448
S17856,1,train,0.0330292092075112,0.0023165897084569576
S17858,1,train,0.0420682869023308,0.002432925730583274
S17862,1,train,0.0297750700269837,0.0017914850672664441
S17871,1,train,0.0111850278162864,0.0033247082750470264
S17902,1,train,0.0,0.0019492938380551727
S17960,1,train,0.0039318064949962,0.0026743637136055903
S17996,1,train,0.0,0.001746700527164188
S18019,1,train,0.0,0.003344623528477424
S18029,1,train,0.0,0.003394095607627201
S18048,1,train,0.0,0.002516956988644726
S18049,1,train,0.0,0.0014132714365317472
S18081,1,train,0.0,0.0035385174911935673
S18122,1,train,0.0,0.0029320873007453708
S18134,1,train,0.0,0.002727114808452276
S18146,1,train,0.0,0.002425087000652019
S18180,1,train,0.0,0.0013656016634635176
S18227,1,train,0.0,0.0017208261626335056
S18230,1,train,0.0,0.0015554728505894752
S18239,1,train,0.0,0.002251743378379458
S18249,1,train,0.0,0.0010246513673781064
S18271,1,train,0.0,0.0014581556693629462
S18352,1,train,0.0,0.002087474597881612
S18361,1,train,0.0,0.0019048874213156482
S18383,1,train,0.0,0.0035634657158221473
S18384,1,train,0.0,0.0020026484372380185
S18499,1,train,0.0,0.0028205032524315455
S18526,1,train,0.0201098021176731,0.002800750848529902
S18538,1,train,0.0053398485932668,0.0023922893997105478
S18600,1,train,0.0,0.0013514963538287133
S18644,1,train,0.0,0.0035458145485286552
S18684,1,train,0.0085901632260643,0.0022461946557028978
S18706,1,train,0.0076363692236101,0.0035313248115563384
S18720,1,train,0.0093057800690287,0.003015189152420751
S18729,1,train,0.0197117241235348,0.0029922579078739677
S18770,1,train,0.0133848619096993,0.0014864102687567127
S18772,1,train,0.0,0.003182238014564727
S18815,1,train,0.0,0.0016492500929114616
S18825,1,train,0.0098720147252587,0.00206298897900596
S18871,1,train,0.0100038915205109,0.00239778283310696
S18875,1,train,0.0053459139791885,0.002819528571446601
S18886,1,train,0.0118855060742827,0.0026492797772459417
