ufs_serial,run_wf_xy,pred,health
S00420,0000007_25_39_24,0.003787881260907367,0.0067010031280336
S00423,0000007_17_22_25,0.003786940373062209,0.0022000593174946
S00429,0000007_11_50_24,0.003426063396084076,0.0
S00430,0000007_21_26_14,0.002579528109511864,0.0065350023668016
S00432,0000007_12_23_14,0.00320167547729138,0.0
S00434,0000007_13_45_12,0.0019155302981151427,0.002191705914519
S00435,0000007_13_53_24,0.002934086619541837,0.0
S00436,0000007_18_58_26,0.0035931516578070473,0.0
S00438,0000025_16_49_27,0.003236653868071348,0.0
S00439,0000003_10_28_12,0.002918237056018965,0.0
S00440,0000026_1_22_24,0.001937294894206484,0.0122367980460517
S00441,0000022_20_45_13,0.0017192463424218892,0.0
S00446,0000025_3_42_23,0.0017582753901397579,0.0
S00448,0000020_24_23_26,0.0027177274101832572,0.012265971677205
S00450,0000020_1_40_16,0.0032054498228233194,0.0
S00452,0000020_24_37_19,0.002755803642003213,0.0048683965637152
S00453,0000020_19_32_25,0.0026024501416360437,0.0024367761990213
S00454,0000020_16_18_16,0.002840484098259317,0.0
S00455,0000020_4_42_20,0.0025878165939250395,0.0
S00456,0000018_25_36_22,0.002589774674387067,0.0
S00457,0000020_19_59_19,0.001453960104220555,0.0047714366632584
S00461,0000027_23_43_27,0.0015031149102027752,0.0
S00462,0000015_10_27_26,0.002111542344010615,0.0
S00463,0000027_23_50_14,0.0019166784290478003,0.0
S00464,0000015_3_25_29,0.0017055680860977212,0.0
S00465,0000027_25_23_26,0.0018221087201454472,0.0
S00467,0000027_23_30_21,0.002277752686190087,0.0047907539412867
S00469,0000027_20_31_20,0.002575401962297007,0.0024476488781198
S00470,0000015_10_45_28,0.001782862544649235,0.0
S00472,0000027_25_48_20,0.0017674513625941537,0.0
S00473,0000015_8_36_25,0.0022925507108557484,0.0
S00475,0000022_15_20_25,0.0019827985858005027,0.0
S00476,0000022_14_27_22,0.0029398672775091373,0.0048258518065386
S00478,0000027_22_27_26,0.0020843955832470745,0.0
S00482,0000022_14_24_28,0.002172217022358511,0.0
S00483,0000022_14_31_14,0.0017333598681169141,0.0
S00484,0000027_16_16_24,0.002700651300041228,0.0
S00485,0000027_14_42_22,0.002296497175817785,0.0
S00486,0000022_10_25_26,0.0021398803785421176,0.0023937848290876
S00487,0000022_14_21_26,0.0022703838962827502,0.0047925556278778
S00488,0000022_10_60_26,0.0016748675894196902,0.0024354507544016
S00491,0000022_9_32_22,0.002318211239603239,0.0
S00493,0000027_5_40_26,0.002878763582215899,0.0
S00495,0000023_17_44_12,0.002320704066505475,0.0
S00497,0000023_19_37_22,0.0014321485207054894,0.0043514615044499
S00498,0000023_22_24_29,0.0011159124846061067,0.0
S00499,0000023_21_33_19,0.002540956082160566,0.0
S00500,0000023_22_30_16,0.001235687007613665,0.0021848266645565
S00501,0000004_10_20_27,0.0029899761446896328,0.0021832142888519
S00502,0000004_22_41_17,0.002999249259985178,0.0022247289590775
S00503,0000004_10_42_31,0.00331836618598799,0.0
S00505,0000004_10_32_15,0.0034190259762152827,0.0
S00510,0000004_16_41_13,0.002822706340557273,0.0022227290819726
S00512,0000006_17_25_17,0.002457392836001162,0.0043474647807241
S00513,0000004_4_51_24,0.002653770433074074,0.0
S00514,0000004_4_40_21,0.0018710131281236709,0.0
S00515,0000004_4_49_17,0.002536340864874587,0.0065527516282994
S00516,0000004_4_53_20,0.0023513483351592754,0.0
S00518,0000006_10_44_19,0.0026966322090560208,0.0
S00519,0000011_10_14_24,0.0020327406299310547,0.0
S00520,0000011_10_58_16,0.002536153492053768,0.0
S00521,0000013_8_18_22,0.0036085047027149568,0.004380398378283
S00522,0000011_14_47_26,0.0019666588789358495,0.0
S00523,0000011_10_22_23,0.0023957856119148045,0.0
S00524,0000011_10_60_20,0.0024154799076550435,0.0073659093266936
S00525,0000011_10_37_30,0.002771390634515639,0.0022026334100044
S00527,0000013_16_34_27,0.0025514401727820438,0.0022325840475805
S00529,0000013_8_38_24,0.0023686650659485164,0.0022204351516776
S00531,0000013_16_26_14,0.001051315896302705,0.0
S00537,0000013_14_27_15,0.002809405898558101,0.0
S00538,0000013_16_47_30,0.002922950571078798,0.0
S00539,0000013_13_57_17,0.0033211072959026034,0.0
S00540,0000013_10_26_15,0.002947186355384689,0.0043980160257686
S00543,0000013_7_21_26,0.0023000211943517883,0.0024125042473666
S00545,0000013_12_21_23,0.002377868497474515,0.0
S00547,0000013_14_37_24,0.002109894222496858,0.0024299851365094
S00548,0000013_5_53_24,0.0035325014782635663,0.0022212091958954
S00550,0000013_12_21_28,0.002582348986534648,0.0048952977562397
S00551,0000013_4_48_26,0.0019811577046975415,0.0
S00552,0000013_6_58_18,0.002462160879080401,0.0021787351938066
S00553,0000013_14_21_25,0.0027331841039781603,0.0
S00554,0000013_4_44_13,0.0024245775765650034,0.0
S00555,0000013_4_51_19,0.0024198117821025884,0.0
S00557,0000013_6_33_13,0.0030780139174111346,0.0086994954467681
S00558,0000013_1_37_27,0.0030299969801919576,0.0
S00559,0000013_5_39_17,0.0032792701714028207,0.0
S00560,0000013_6_62_18,0.002543807646114046,0.0
S00561,0000013_1_29_27,0.003697892639591228,0.0
S00562,0000013_1_37_18,0.003665029672095208,0.0109444848164541
