ufs_serial,run_wf_xy,pred,health
S00646,0000000_18_41_15,0.006785732827390937,0.0
S00647,0000000_24_28_24,0.003782823832992926,0.0
S00648,0000000_23_34_26,0.004951064930921641,0.0
S00651,0000000_1_19_18,0.005404358959447889,0.0
S00654,0000000_11_33_13,0.007250682257219758,0.0
S00656,0000000_13_27_30,0.006822959122921613,0.0
S00657,0000000_8_41_29,0.004476181268145538,0.0
S00658,0000000_10_54_23,0.0053495130369263,0.0
S00660,0000027_21_23_27,0.008923141212649623,0.0
S00661,0000015_1_32_29,0.004453914936309354,0.0
S00662,0000027_25_37_22,0.004666741729514435,0.0
S00664,0000027_23_34_13,0.00513438561943485,0.0
S00666,0000027_4_56_23,0.011727350364376719,0.0
S00667,0000027_8_46_30,0.00629060980355959,0.0
S00668,0000027_5_34_31,0.003634985899216429,0.0
S00670,0000027_10_43_22,0.006115184695862505,0.0
S00671,0000027_5_34_16,0.003562694346561928,0.0
S00673,0000027_14_18_25,0.006356598285231567,0.0
S00676,0000025_8_43_23,0.005810866388255866,0.0
S00677,0000025_8_49_17,0.005135242705756222,0.0
S00679,0000016_18_52_25,0.0053616597798326815,0.0
S00683,0000016_24_17_17,0.0046680729375601126,0.0
S00685,0000024_24_37_32,0.004576435730525251,0.0
S00686,0000022_9_33_21,0.018589805766267346,0.0
S00687,0000022_7_44_16,0.012178505486694774,0.0
S00689,0000020_1_45_26,0.007938422803867641,0.0
S00690,0000020_16_39_19,0.00673137825666337,0.0
S00691,0000020_16_34_26,0.005949495856631634,0.0
S00692,0000020_19_31_19,0.005825984503841468,0.0
S00693,0000020_24_61_18,0.008632985198138241,0.0
S00698,0000007_15_42_15,0.007381435196257476,0.0
S00700,0000007_10_51_16,0.007927848925949025,0.0
S00702,0000022_17_55_27,0.007397023375051075,0.0
S00703,0000026_1_34_23,0.009405452329343146,0.0
S00705,0000022_21_39_30,0.007918146657614485,0.0
S00706,0000022_20_20_24,0.004075097790684629,0.0
S00707,0000022_20_44_28,0.0043782762384928274,0.0
S00708,0000022_19_36_20,0.007145041089105097,0.0
S00711,0000022_23_62_23,0.009726786346099492,0.0
S00713,0000026_1_23_14,0.004993163074560035,0.0
S00717,0000025_1_22_22,0.004895919403579258,0.0
S00718,0000020_4_61_23,0.0035759885386498816,0.0
S00719,0000018_19_62_25,0.008213287888662522,0.0
S00720,0000019_5_44_12,0.004728833476563367,0.0
S00722,0000020_4_62_17,0.004189344449674711,0.0
S00726,0000020_2_27_19,0.005371134800991063,0.0
S00727,0000027_25_32_30,0.005972652274582896,0.0
S00728,0000027_24_44_30,0.002818634852655356,0.0
S00729,0000027_19_63_22,0.006259726938065231,0.0
S00731,0000027_15_59_25,0.0051290065390283334,0.0
S00732,0000027_19_32_20,0.007093908704202056,0.0
S00733,0000027_20_51_21,0.006072204903179584,0.0
S00735,0000015_10_56_27,0.005715128850350061,0.0
S00736,0000015_1_37_28,0.005548769394879864,0.0
S00737,0000015_10_44_31,0.005887655434011555,0.0
S00738,0000015_6_60_26,0.006733015036642149,0.0
S00740,0000015_3_43_17,0.006667217495773186,0.0
S00741,0000015_7_59_18,0.006017368452328836,0.0
S00742,0000015_10_33_14,0.004576110439128199,0.0
S00747,0000015_4_27_25,0.004288985625460351,0.0
S00748,0000022_10_52_22,0.005859606057100817,0.0
S00752,0000022_14_45_13,0.006499685593273668,0.0
