ufs_serial,run_wf_xy,position,pi,one_minus_pi,mu,pred,pred_clipped,health
S27092,0000026_11_65_23,2,0.25558161927139833,0.7444183807286017,0.0009624434892808312,0.0007164606238332217,0.0007164606238332217,0.0185410402381609
S27094,0000023_1_30_26,2,0.19443768305227652,0.8055623169477235,0.000813647781789652,0.0006554439922778478,0.0006554439922778478,0.0012651525565245
S27096,0000023_5_61_22,2,0.173494231915476,0.826505768084524,0.000947005198952624,0.000782705259340376,0.000782705259340376,0.0049063160180852
S27100,0000023_6_32_15,2,0.30091571750223606,0.6990842824977639,0.0009057133197307446,0.0006331699462726354,0.0006331699462726354,0.0075277367564088
S27101,0000023_1_65_19,2,0.20790600614696145,0.7920939938530386,0.0016849522949119147,0.0013346405927286214,0.0013346405927286214,0.00720880140985
S27102,0000023_4_24_21,2,0.23520633527565657,0.7647936647243434,0.0007763597623249917,0.0005937550277730506,0.0005937550277730506,0.0088658853270744
S27103,0000023_4_57_16,2,0.15885772899628278,0.8411422710037172,0.0008814476589361062,0.0007414228856084264,0.0007414228856084264,0.0012210912182166
S27104,0000023_5_25_16,2,0.21539793466878035,0.7846020653312197,0.0008971433131756993,0.000703900496415747,0.000703900496415747,0.0050848801548995
S27105,0000023_5_43_13,2,0.16522432931099124,0.8347756706890088,0.0008488305391459173,0.0007085830826168461,0.0007085830826168461,0.00495718567503
S27107,0000007_14_34_22,2,0.11146853281291225,0.8885314671870878,0.0008005254089522945,0.0007112920161369257,0.0007112920161369257,0.0024670583183795
S27114,0000004_23_37_20,2,0.23950845092680348,0.7604915490731965,0.0008830343553880187,0.0006715401648138858,0.0006715401648138858,0.0071855594832758
S27115,0000006_3_62_25,2,0.1773156361759301,0.82268436382407,0.000844111897559411,0.0006944376594399925,0.0006944376594399925,0.0124962599222063
S27116,0000006_3_39_12,2,0.19346278022045174,0.8065372197795483,0.0008898244141869918,0.0007176765091103415,0.0007176765091103415,0.0188730832618156
S27118,0000007_25_56_18,2,0.21658387966924633,0.7834161203307537,0.0010893040143185,0.0008533783247581152,0.0008533783247581152,0.0099392048636109
S27119,0000007_16_58_23,2,0.13161178864393114,0.8683882113560688,0.000890877218222272,0.000773627274069909,0.000773627274069909,0.0072264631043257
S27122,0000006_1_18_27,2,0.17279119046633032,0.8272088095336697,0.0008609783230346991,0.0007122088536318287,0.0007122088536318287,0.0122274953808606
S27123,0000007_16_30_23,2,0.09268837532799167,0.9073116246720083,0.0008270430658607801,0.0007503857877598632,0.0007503857877598632,0.011358874930483
S27124,0000007_21_57_17,2,0.11882913934932528,0.8811708606506747,0.0009157059263557876,0.0008068933792298527,0.0008068933792298527,0.0074464180032512
S27125,0000007_6_20_24,2,0.07542842964582658,0.9245715703541735,0.0008760731464019268,0.0008099923247139512,0.0008099923247139512,0.0061571014794387
S27126,0000007_6_62_24,2,0.1461252964204744,0.8538747035795256,0.0008759206050304304,0.0007479264469795574,0.0007479264469795574,0.0012345679012345
S27127,0000007_25_62_17,2,0.13236903048784487,0.8676309695121551,0.0008658734858096023,0.0007512586519678545,0.0007512586519678545,0.013676047529706
S27128,0000007_1_48_18,2,0.1841485478100149,0.8158514521899851,0.0008991227197212949,0.0007335505765816274,0.0007335505765816274,0.0012464856378269
S27130,0000007_17_39_20,2,0.08408077869725271,0.9159192213027473,0.0009462007230379188,0.0008666434294409871,0.0008666434294409871,0.0099790179602244
S27132,0000007_9_35_17,2,0.08667135600586216,0.9133286439941378,0.0008231035165244608,0.0007517640186140922,0.0007517640186140922,0.0049334921580305
S27133,0000007_23_56_18,2,0.12969990303719436,0.8703000969628056,0.0009162553463737087,0.0007974171167917278,0.0007974171167917278,0.0012149391063719
S27134,0000007_20_23_18,2,0.10128237703804917,0.8987176229619508,0.0008764604275287249,0.0007876904320488308,0.0007876904320488308,0.0063164530256699
S27136,0000007_8_46_13,2,0.0809619701584729,0.919038029841527,0.0008669119610251628,0.0007967250607066204,0.0007967250607066204,0.0120257452574525
S27137,0000007_18_37_25,2,0.11483103729772348,0.8851689627022765,0.000873056987691383,0.0007728029481747557,0.0007728029481747557,0.002468252904046
S27138,0000007_18_24_24,2,0.0776876202057763,0.9223123797942236,0.00092535809426736,0.0008534692260855764,0.0008534692260855764,0.0036029374451766
S27139,0000007_8_19_18,2,0.06898340184926714,0.9310165981507329,0.0010230927557600905,0.0009525163370604181,0.0009525163370604181,0.007530816495064
S27143,0000007_18_46_25,2,0.12185657651679269,0.8781434234832073,0.0008789634342414752,0.000771855959261366,0.000771855959261366,0.0110533690164651
S27144,0000006_3_39_13,2,0.15196236941645613,0.8480376305835439,0.000943117945275538,0.0007997995076722877,0.0007997995076722877,0.011426425620943
S27145,0000021_25_27_27,2,0.27694197198382,0.72305802801618,0.0008664157369997388,0.0006264688542372165,0.0006264688542372165,0.0037633553682712
S27146,0000021_25_41_18,2,0.24489739830814014,0.7551026016918598,0.0008573908990908675,0.0006474180985704369,0.0006474180985704369,0.0097483952905639
S27147,0000021_25_15_22,2,0.23992326847293496,0.760076731527065,0.000962861481625837,0.0007318486078674734,0.0007318486078674734,0.001262068370078
S27148,0000021_25_33_18,2,0.2031380791548591,0.7968619208451408,0.0009110338209869395,0.0007259681605465408,0.0007259681605465408,0.0086250709665583
S27150,0000021_24_27_26,2,0.13280832202030082,0.8671916779796992,0.0009034143231756261,0.0007834333828255655,0.0007834333828255655,0.0100761284959807
S27151,0000021_22_58_22,2,0.3920564318303845,0.6079435681696155,0.0008187981453870067,0.0004977830661172405,0.0004977830661172405,0.0109503525264394
S27152,0000022_11_38_32,2,0.5889927230490062,0.4110072769509938,0.000830642149006746,0.00034139996778398434,0.00034139996778398434,0.0011981995665265
S27153,0000022_17_30_31,2,0.8044301422109387,0.19556985778906133,0.0008222296873617357,0.00016080334302727902,0.00016080334302727902,0.0162063862342288
S27154,0000026_14_37_32,2,0.21053912569812733,0.7894608743018727,0.0009038807122386423,0.000713578457348518,0.000713578457348518,0.0
S27156,0000001_22_53_13,2,0.25806766185256447,0.7419323381474355,0.000903793986600457,0.0006705539856820691,0.0006705539856820691,0.0
S27158,0000009_24_35_32,2,0.4435613603711687,0.5564386396288312,0.0009356274108648677,0.0005206192437010926,0.0005206192437010926,0.0158229863100923
S27160,0000009_24_58_29,2,0.40831162618454564,0.5916883738154544,0.0009135079993036798,0.0005405120625754035,0.0005405120625754035,0.0120014392067942
S27161,0000003_15_46_32,2,0.18527951179521626,0.8147204882047837,0.0008871158748378514,0.0007227514786421081,0.0007227514786421081,0.0085815419148752
S27163,0000004_2_44_32,2,0.2558417792784322,0.7441582207215678,0.0008547782665007477,0.0006360902739106626,0.0006360902739106626,0.0
S27164,0000000_18_57_29,2,0.439940096518909,0.560059903481091,0.0008488403342134057,0.000475401435650417,0.000475401435650417,0.0037837837837837
S27165,0000000_23_34_11,2,0.17066412418937554,0.8293358758106244,0.0009499485588710523,0.0007878264200463647,0.0007878264200463647,0.0100137008381689
S27166,0000000_17_19_28,2,0.1808642687940457,0.8191357312059543,0.0009089282050179381,0.0007445355698310843,0.0007445355698310843,0.0084586077700542
S27167,0000000_1_35_11,2,0.22017043232334588,0.7798295676766541,0.0009556399372944162,0.0007452362791548494,0.0007452362791548494,0.0063389299580125
S27168,0000000_2_35_32,2,0.20576249217687642,0.7942375078231236,0.000838113551188857,0.0006656612181690257,0.0006656612181690257,0.00762129669386
S27169,0000000_22_42_32,2,0.0917642831274133,0.9082357168725868,0.0009057594565759211,0.0008226430893573563,0.0008226430893573563,0.0050752609113003
S27170,0000013_17_35_27,2,0.13835926533870946,0.8616407346612905,0.0009186361757003863,0.0007915343493169192,0.0007915343493169192,0.0122950109962422
S27171,0000013_16_39_30,2,0.14632772031381466,0.8536722796861853,0.0009560010691783245,0.0008161116121078907,0.0008161116121078907,0.0100805735988357
S27172,0000013_16_55_29,2,0.16527753059431693,0.8347224694056831,0.0008686986356035763,0.0007251222702803648,0.0007251222702803648,0.0224355598356832
S27173,0000011_17_52_16,2,0.2814654434494725,0.7185345565505274,0.0009473307541736527,0.0006806898833568423,0.0006806898833568423,0.0036217098551316
S27174,0000013_7_31_15,2,0.1687539724726729,0.8312460275273271,0.0008491742454629282,0.0007058727182195744,0.0007058727182195744,0.0114143540669856
S27175,0000013_16_61_26,2,0.14266953220974937,0.8573304677902507,0.0008924071917105945,0.0007650878751286279,0.0007650878751286279,0.0061414890330552
S27177,0000011_10_16_20,2,0.1717233612500573,0.8282766387499427,0.000840270032845908,0.0006959760384479127,0.0006959760384479127,0.0073949529817878
S27179,0000011_17_47_17,2,0.28299052041643374,0.7170094795835662,0.0007549558886064953,0.000541310528798292,0.000541310528798292,0.0109812413000729
S27180,0000011_12_22_20,2,0.1077918374634352,0.8922081625365648,0.0009045431834735529,0.0008070408116619134,0.0008070408116619134,0.0108969720888421
S27181,0000013_14_48_16,2,0.15362055284681161,0.8463794471531884,0.0009106891540703326,0.0007707885827504528,0.0007707885827504528,0.0073605094598096
S27182,0000011_10_29_24,2,0.2538975441219329,0.7461024558780671,0.0008966473720240566,0.0006689908063237636,0.0006689908063237636,0.0132952011303474
S27183,0000011_14_48_23,2,0.180932693256971,0.819067306743029,0.0008308880792941943,0.000680553261312384,0.000680553261312384,0.0
S27184,0000011_10_30_27,2,0.16013977686562317,0.8398602231343768,0.0008564154695712209,0.0007192692873698176,0.0007192692873698176,0.0
S27187,0000012_8_52_28,2,0.13517157118740128,0.8648284288125987,0.000862797219324725,0.0007461715635724811,0.0007461715635724811,0.0063378629287302
S27190,0000013_1_56_19,2,0.15309048350665339,0.8469095164933467,0.0008934392922970805,0.0007566622390554783,0.0007566622390554783,0.0148023499102775
S27192,0000013_2_60_25,2,0.18270666470228922,0.8172933352977108,0.0008892697979523808,0.0007267942791480226,0.0007267942791480226,0.0384494504803763
S27193,0000011_14_34_16,2,0.22218994816598228,0.7778100518340177,0.0007868588602484812,0.0006120267308759273,0.0006120267308759273,0.0060306897798616
S27194,0000011_14_29_14,2,0.20511665553533162,0.7948833444646684,0.0007539996341925357,0.0005993417509520993,0.0005993417509520993,0.0164192721238319
S27197,0000013_1_45_26,2,0.12764550970092317,0.8723544902990769,0.0008296281393644557,0.0007237298326530513,0.0007237298326530513,0.0075910892525755
S27198,0000013_4_57_26,2,0.17595111083947915,0.8240488891605209,0.000869117917351827,0.0007161956543432784,0.0007161956543432784,0.0060256885895039
S27199,0000013_6_27_24,2,0.1260073957023525,0.8739926042976475,0.0009323265273441996,0.0008148464896893388,0.0008148464896893388,0.01018351326085
S27201,0000013_4_20_17,2,0.19972673117890832,0.8002732688210916,0.0008097164005352131,0.0006479943906743633,0.0006479943906743633,0.0111188998926142
S27205,0000013_4_21_20,2,0.1791954197294187,0.8208045802705813,0.0009165653705606688,0.0007523210542735996,0.0007523210542735996,0.0073022729610202
S27207,0000013_10_46_17,2,0.20455579290397075,0.7954442070960293,0.000894961491387793,0.0007118919338984428,0.0007118919338984428,0.0086168676608634
S27209,0000013_12_38_29,2,0.3003378020256262,0.6996621979743738,0.0008642213969452237,0.000604663042123179,0.000604663042123179,0.0050464665849281
S27210,0000013_5_29_26,2,0.12324314247543502,0.876756857524565,0.0009427327731702484,0.0008265474236901655,0.0008265474236901655,0.0101950286414662
S27211,0000013_10_53_24,2,0.12649708694473763,0.8735029130552624,0.0008941650443354984,0.0007810557709792457,0.0007810557709792457,0.0109337303013192
S27212,0000013_6_42_16,2,0.1482466091904765,0.8517533908095235,0.0009089885543701536,0.0007742340833918253,0.0007742340833918253,0.0
S27213,0000013_10_59_25,2,0.11466908867549772,0.8853309113245023,0.0008572572229387541,0.0007589563184238791,0.0007589563184238791,0.023582620335546
S27215,0000013_12_34_31,2,0.29488010771087525,0.7051198922891248,0.0008603295078858653,0.000606635449933637,0.000606635449933637,0.0012108454722419
S27217,0000009_1_34_17,2,0.40714173030674544,0.5928582696932545,0.0008514228041646,0.0005047730504544035,0.0005047730504544035,0.0
S27219,0000009_2_21_23,2,0.2427602398374392,0.7572397601625608,0.0008688420827188746,0.0006579217703371804,0.0006579217703371804,0.0
S27220,0000022_3_54_27,2,0.2534654291618034,0.7465345708381965,0.0008836911365757698,0.0006597059833971104,0.0006597059833971104,0.0
S27221,0000010_21_29_23,2,0.3668851828691164,0.6331148171308836,0.0009372481893445255,0.0005933857160031111,0.0005933857160031111,0.0
S27222,0000010_5_59_19,2,0.6022714957236358,0.3977285042763642,0.0008342891021101836,0.0003318205567163542,0.0003318205567163542,0.0
S27224,0000010_5_33_17,2,0.6815403074116942,0.31845969258830575,0.0008631014867470632,0.0002748630341419794,0.0002748630341419794,0.0
S27225,0000010_3_27_18,2,0.687931657878298,0.312068342121702,0.0008532412475134636,0.00026626958154137936,0.00026626958154137936,0.0
S27227,0000010_11_36_12,2,0.6552095597859712,0.3447904402140288,0.0012032822122400677,0.0004148802036599634,0.0004148802036599634,0.0
S27228,0000010_13_56_18,2,0.23211637873700144,0.7678836212629986,0.0010270197684186914,0.000788631658882031,0.000788631658882031,0.0
S27230,0000010_10_31_20,2,0.5785317529635587,0.42146824703644126,0.0009035654421901941,0.000380824143002608,0.000380824143002608,0.0
S27231,0000010_3_23_19,2,0.6167039694379516,0.3832960305620484,0.0010367717178344838,0.00039739048404495377,0.00039739048404495377,0.0
S27232,0000010_16_26_21,2,0.17393713164012475,0.8260628683598752,0.0010235878823588406,0.0008455479421197544,0.0008455479421197544,0.0
S27234,0000027_14_37_11,2,0.7304646616509386,0.2695353383490614,0.0011280362448096346,0.0003040456309147695,0.0003040456309147695,0.0
S27236,0000004_7_40_11,2,0.4902999930386332,0.5097000069613669,0.0009127149329612835,0.0004652108076841097,0.0004652108076841097,0.0
S27238,0000008_5_22_29,2,0.47815541867795425,0.5218445813220458,0.0008061158530392791,0.00042066718982634643,0.00042066718982634643,0.0
S27239,0000001_17_16_17,2,0.3505101054240597,0.6494898945759403,0.0009307291073005965,0.0006044991497794234,0.0006044991497794234,0.0
S27241,0000001_17_25_30,2,0.6299968300433645,0.3700031699566355,0.0009203263336003994,0.00034052366082671585,0.00034052366082671585,0.0
S27243,0000020_6_36_32,2,0.7172468618095941,0.28275313819040593,0.0010040983015389977,0.0002839119458118081,0.0002839119458118081,0.0
S27244,0000020_16_26_13,2,0.6065910064071265,0.3934089935928735,0.0009259724689965878,0.0003642858971226559,0.0003642858971226559,0.0
S27245,0000021_6_40_32,2,0.5260380351620226,0.47396196483797737,0.0008767568448020696,0.00041554939684753446,0.00041554939684753446,0.0
S27247,0000025_8_40_12,2,0.49266729936653697,0.507332700633463,0.0008957830926714169,0.0004544600555867856,0.0004544600555867856,0.0
S27248,0000022_5_60_21,2,0.4208918890276284,0.5791081109723716,0.0010431621631407056,0.0006041036697342669,0.0006041036697342669,0.0
S27250,0000022_1_46_30,2,0.36726874997935166,0.6327312500206483,0.0009178089490196991,0.0005807264035933717,0.0005807264035933717,0.0
S27252,0000022_3_51_18,2,0.18819159796464965,0.8118084020353503,0.0008861966395996674,0.0007194218778825033,0.0007194218778825033,0.0
S27253,0000005_17_57_28,2,0.1482124416794611,0.8517875583205389,0.0009480010559036007,0.0008074955046934207,0.0008074955046934207,0.0
S27254,0000006_21_33_17,2,0.18303613797470597,0.816963862025294,0.0008748584376460661,0.0007147277279447451,0.0007147277279447451,0.0
S27255,0000006_21_16_25,2,0.13871996894502756,0.8612800310549724,0.0009055519896564653,0.0007799338457732124,0.0007799338457732124,0.0
S27258,0000012_15_60_24,2,0.5515863289058484,0.44841367109415164,0.0008578031244230802,0.00038465064809858673,0.00038465064809858673,0.0
S27261,0000012_21_59_27,2,0.19716278216453748,0.8028372178354626,0.0008669148409854612,0.0006959914990370401,0.0006959914990370401,0.0
S27263,0000008_4_47_13,2,0.26992459287094833,0.7300754071290516,0.0009407045881093004,0.0006867852851520643,0.0006867852851520643,0.0
S27264,0000009_16_64_20,2,0.20145044269045922,0.7985495573095408,0.0009158032957886535,0.0007313143164346477,0.0007313143164346477,0.0
S27268,0000012_5_55_20,2,0.13226384559354376,0.8677361544064562,0.0008810364953066588,0.000764507220329142,0.000764507220329142,0.0
S27270,0000016_3_26_14,2,0.13424084070834427,0.8657591592916557,0.0008926506859618487,0.0007728205074194499,0.0007728205074194499,0.0
S27271,0000019_11_42_21,2,0.4620996300779627,0.5379003699220373,0.0008779145292241083,0.00047223055002957904,0.00047223055002957904,0.0
S27274,0000023_23_38_29,2,0.32655625516236225,0.6734437448376378,0.0008176103522330603,0.0005506145774258522,0.0005506145774258522,0.0
S27275,0000002_12_60_16,2,0.24334345922876105,0.7566565407712389,0.0007843861322922969,0.0005935108974892207,0.0005935108974892207,0.0
S27276,0000002_15_24_26,2,0.31666914726601386,0.6833308527339861,0.0008819488401222279,0.000602662852988472,0.000602662852988472,0.0
S27277,0000002_18_51_27,2,0.1817059110624002,0.8182940889375998,0.0008042706770970418,0.0006581299409743503,0.0006581299409743503,0.0
S27278,0000025_8_27_26,2,0.48942863642998585,0.5105713635700142,0.0008715415536144015,0.00044498415943683363,0.00044498415943683363,0.0
S27279,0000025_17_15_19,2,0.7633887370578323,0.23661126294216772,0.0008883923039757155,0.0002102036250317962,0.0002102036250317962,0.0
S27280,0000025_16_42_29,2,0.8577527143283994,0.1422472856716006,0.000821091737070743,0.00011679807088569276,0.00011679807088569276,0.0
S27281,0000025_16_55_21,2,0.7989349457944004,0.2010650542055996,0.0010840689355657927,0.00021796837929214278,0.00021796837929214278,0.0
S27283,0000001_14_33_25,2,0.273261986097478,0.726738013902522,0.0008865839729354277,0.0006443142756489001,0.0006443142756489001,0.0712982887590941
S27285,0000000_23_40_14,2,0.8852074643158266,0.11479253568417336,0.000885050129758591,0.00010159714860259531,0.0,0.0
S27286,0000000_25_38_16,2,0.8511587037222875,0.14884129627771248,0.0009471083444408799,0.00014096883370201877,0.00014096883370201877,0.0
S27287,0000026_14_27_13,2,0.28636799912540817,0.7136320008745918,0.0009143076691166343,0.000652479211326688,0.000652479211326688,0.0
S27288,0000026_9_56_14,2,0.32070543572533616,0.6792945642746638,0.0009180038571881178,0.0006235950301710632,0.0006235950301710632,0.0
S27290,0000000_19_15_20,2,0.8711417576817262,0.1288582423182738,0.0008580888799344867,0.00011057182482121425,0.00011057182482121425,0.0
S27293,0000027_23_35_30,2,0.34151114949276956,0.6584888505072304,0.0008133703321843579,0.000535595295076762,0.000535595295076762,0.0
S27294,0000015_3_60_22,2,0.8175456496312377,0.18245435036876234,0.0009503117695611408,0.00017338851656306694,0.00017338851656306694,0.0
S27295,0000027_25_53_15,2,0.5302488137354245,0.46975118626457546,0.0008569323686109001,0.0004025449967034828,0.0004025449967034828,0.0
S27296,0000015_4_48_20,2,0.7612736014956052,0.2387263985043948,0.0008501984111304139,0.00020296480470332248,0.00020296480470332248,0.0
S27300,0000023_4_43_28,2,0.2307544956886529,0.7692455043113471,0.000789127856730623,0.0006070330561168806,0.0006070330561168806,0.0
S27301,0000023_5_32_23,2,0.17407009722375932,0.8259299027762407,0.0008982726737812723,0.0007419102621227199,0.0007419102621227199,0.0
S27303,0000023_6_45_31,2,0.2221887225467676,0.7778112774532324,0.0008221351106230548,0.0006394659606328728,0.0006394659606328728,0.0
S27304,0000013_14_27_29,2,0.13585298633548817,0.8641470136645119,0.0009101484978091271,0.0007865021063729986,0.0007865021063729986,0.0
S27308,0000013_12_52_13,2,0.17915169494141694,0.8208483050585831,0.0008409297399826424,0.0006902757517381069,0.0006902757517381069,0.0
S27310,0000021_6_63_18,2,0.6553165734574061,0.3446834265425939,0.0008748847879864173,0.00030155828655314905,0.00030155828655314905,0.0
S27311,0000000_22_44_19,2,0.8930348765415309,0.10696512345846909,0.0008441059279114034,9.028989479106887e-05,0.0,0.0
S27315,0000000_8_49_15,2,0.8588265884005942,0.14117341159940577,0.0008568288049357423,0.00012096144554942051,0.00012096144554942051,0.0
S27316,0000000_24_45_20,2,0.8315023473108659,0.16849765268913408,0.0009115818349484493,0.00015359939942286737,0.00015359939942286737,0.0
S27319,0000007_20_46_17,2,0.1615157985675227,0.8384842014324773,0.0009468755713968003,0.0007939402073385667,0.0007939402073385667,0.0
S27320,0000007_23_64_18,2,0.25060236148381576,0.7493976385161842,0.0009318707749020938,0.0006983417581138757,0.0006983417581138757,0.0
S27322,0000007_16_56_28,2,0.10500959531043567,0.8949904046895644,0.0008712472307489541,0.0007797579116326687,0.0007797579116326687,0.0
S27323,0000007_16_29_20,2,0.15521401890134573,0.8447859810986542,0.0007963104876970826,0.0006727119366083278,0.0006727119366083278,0.0
S27324,0000004_23_33_23,2,0.1944602578098426,0.8055397421901573,0.0008714498061756452,0.0007019874521983917,0.0007019874521983917,0.0
S27327,0000006_3_35_24,2,0.1530474763999443,0.8469525236000557,0.0008779285204074753,0.0007435637758995742,0.0007435637758995742,0.0
S27328,0000007_14_56_20,2,0.08065640258637989,0.9193435974136202,0.0009319001459144929,0.0008567364325753074,0.0008567364325753074,0.0
S27330,0000007_15_19_20,2,0.1314882601750921,0.8685117398249079,0.0008685526609269172,0.0007543481826711902,0.0007543481826711902,0.0
S27331,0000006_5_54_28,2,0.13244127807504372,0.8675587219249563,0.00082103342285088,0.0007122947069861817,0.0007122947069861817,0.0
S27332,0000006_5_35_29,2,0.1743364504862811,0.8256635495137189,0.0010310132155449902,0.0008512700311424296,0.0008512700311424296,0.0
S27335,0000007_13_48_25,2,0.16445441505031994,0.83554558494968,0.0008263658356766972,0.0006904663255529171,0.0006904663255529171,0.0
S27336,0000007_8_23_14,2,0.1106497995515604,0.8893502004484396,0.000892774153837957,0.0007939888726709731,0.0007939888726709731,0.0
S27341,0000007_17_47_26,2,0.10556482317174659,0.8944351768282535,0.001020070821153428,0.0009123872252957079,0.0009123872252957079,0.0
S27342,0000001_14_57_25,2,0.22821637246102597,0.771783627538974,0.0009977311865375143,0.0007700325944546875,0.0007700325944546875,0.0
S27344,0000001_4_27_22,2,0.22293241241732964,0.7770675875826704,0.0008811477085486245,0.0006847113241858775,0.0006847113241858775,0.0
S27348,0000026_8_49_13,2,0.5448304635227679,0.45516953647723213,0.0009152265636790626,0.0004165832507614489,0.0004165832507614489,0.0
S27349,0000026_17_64_25,2,0.4102665024800213,0.5897334975199787,0.0009647989135124059,0.0005689742376691466,0.0005689742376691466,0.0
S27350,0000015_1_29_17,2,0.7565402762794737,0.24345972372052627,0.0009663918148961311,0.00023527748426039002,0.00023527748426039002,0.0
S27351,0000027_22_33_17,2,0.3236021059359887,0.6763978940640113,0.001031604917080363,0.0006977753934192365,0.0006977753934192365,0.0
S27352,0000015_1_34_21,2,0.724566918205539,0.275433081794461,0.0009382106206448584,0.00025841424261650734,0.00025841424261650734,0.0
S27353,0000015_1_37_19,2,0.7196331285897873,0.28036687141021266,0.0008513731125869255,0.00023869681597877104,0.00023869681597877104,0.0
S27354,0000015_3_51_19,2,0.8328436018856754,0.1671563981143246,0.0010133204201339767,0.00016938299156528966,0.00016938299156528966,0.0
S27356,0000015_3_45_27,2,0.7517947977019436,0.24820520229805643,0.0009906782567280722,0.000245891497123477,0.000245891497123477,0.0
S27358,0000015_8_47_22,2,0.8749624376935945,0.1250375623064055,0.0008922521972662518,0.00011156503970870618,0.00011156503970870618,0.0
S27359,0000015_8_44_31,2,0.7199011862522452,0.2800988137477548,0.0008625420846793667,0.0002415970147262061,0.0002415970147262061,0.0
S27360,0000027_15_36_31,2,0.2746711715798017,0.7253288284201983,0.0008884509239937593,0.000644419067809236,0.000644419067809236,0.0
S27361,0000027_14_53_14,2,0.4425179284893361,0.5574820715106639,0.000892369081326239,0.0004974797640098198,0.0004974797640098198,0.0
S27362,0000027_8_33_18,2,0.6167010202767684,0.38329897972323157,0.0007981615033366141,0.00030593448988328487,0.00030593448988328487,0.0
S27364,0000027_6_30_17,2,0.3949399868452555,0.6050600131547446,0.0008136798565915762,0.0004923251447330497,0.0004923251447330497,0.0
S27366,0000023_17_42_25,2,0.25243184304138244,0.7475681569586176,0.000997878960065938,0.0007459825350442752,0.0007459825350442752,0.0
S27367,0000023_2_47_23,2,0.23034610019855137,0.7696538998014486,0.0008976450255846286,0.0006908759945785805,0.0006908759945785805,0.0
S27368,0000023_5_57_17,2,0.16245553272366958,0.8375444672763304,0.0009053606383586318,0.0007582797935470387,0.0007582797935470387,0.0
S27369,0000023_5_39_26,2,0.25717258093565454,0.7428274190643455,0.000858094820677038,0.0006374163609560065,0.0006374163609560065,0.0
S27372,0000021_11_61_22,2,0.21432856992553734,0.7856714300744627,0.000866837483663185,0.0006810494454318033,0.0006810494454318033,0.0
S27373,0000021_16_65_22,2,0.34845370051378705,0.6515462994862129,0.0009035204647929224,0.0005886854153458917,0.0005886854153458917,0.0
S27375,0000021_9_25_26,2,0.36261245386989854,0.6373875461301015,0.000863826994277501,0.0005505925681634776,0.0005505925681634776,0.0
S27376,0000021_17_33_25,2,0.4839783334126393,0.5160216665873607,0.0009842437137501496,0.0005078910814974854,0.0005078910814974854,0.0
S27377,0000021_3_59_25,2,0.4337988522432916,0.5662011477567084,0.0008627618326675348,0.0004884967398970394,0.0004884967398970394,0.0
S27380,0000016_9_40_23,2,0.15900384435100856,0.8409961556489914,0.0010336998783491097,0.0008693376237864313,0.0008693376237864313,0.0
S27385,0000008_12_53_17,2,0.17116580510122534,0.8288341948987746,0.0008437637234340074,0.0006993402263972179,0.0006993402263972179,0.0
S27390,0000022_1_44_31,2,0.47200215612433893,0.5279978438756611,0.0009326479513895824,0.0004924361074287518,0.0004924361074287518,0.0
S27394,0000025_8_16_18,2,0.4771762970796327,0.5228237029203673,0.0009106005450061152,0.0004760835488214017,0.0004760835488214017,0.0
S27395,0000025_8_57_17,2,0.41944753336095325,0.5805524666390467,0.0008503517332029647,0.0004936737962217696,0.0004936737962217696,0.0
S27396,0000011_22_19_21,2,0.46510248106133995,0.53489751893866,0.0008649211305675498,0.0004626441668182032,0.0004626441668182032,0.0
S27397,0000012_18_17_18,2,0.14641275587439703,0.8535872441256029,0.0009486021356393632,0.0008097146827320654,0.0008097146827320654,0.0
S27399,0000011_21_21_18,2,0.2711988001911987,0.7288011998088013,0.0008448844427285328,0.0006157527955603451,0.0006157527955603451,0.0
S27400,0000011_24_55_18,2,0.5964731204609565,0.40352687953904354,0.000847620981256261,0.00034203784959816114,0.00034203784959816114,0.0
S27401,0000012_20_34_14,2,0.34342518426912994,0.6565748157308701,0.0008826184927072351,0.0005795050742099111,0.0005795050742099111,0.0
S27403,0000012_11_23_19,2,0.17193817272481526,0.8280618272751847,0.0009453307862205176,0.0007827923382172488,0.0007827923382172488,0.0
S27404,0000011_20_20_21,2,0.1730724502596473,0.8269275497403528,0.0009056878851520894,0.0007489382636983393,0.0007489382636983393,0.0
S27407,0000011_19_35_29,2,0.43197722831980395,0.568022771680196,0.0008483068035567531,0.00048185758179147446,0.00048185758179147446,0.0
S27409,0000012_21_21_27,2,0.24639274235303252,0.7536072576469675,0.0008685615653536648,0.0006545542993637326,0.0006545542993637326,0.0
S27412,0000011_23_32_31,2,0.39491259202110957,0.6050874079788904,0.0007972031911267171,0.0004823776125513652,0.0004823776125513652,0.0
S27413,0000011_22_55_18,2,0.28835473601043793,0.7116452639895621,0.0008351688702315043,0.0005943439711317632,0.0005943439711317632,0.0
S27414,0000011_21_33_14,2,0.4455715909390425,0.5544284090609575,0.000867124215266265,0.0004807582991283065,0.0004807582991283065,0.0
S27415,0000008_4_19_20,2,0.22555158240269288,0.7744484175973071,0.0008246879824724369,0.0006386783030372945,0.0006386783030372945,0.0
S27416,0000008_3_47_17,2,0.2956194516692886,0.7043805483307114,0.0016027397713508193,0.0011289387189755292,0.0011289387189755292,0.0
S27417,0000008_2_34_22,2,0.17809863862339378,0.8219013613766062,0.000784769095868547,0.0006450027882606472,0.0006450027882606472,0.0053615543113585
