ufs_serial,run_wf_xy,prob,health
S02259,0000023_19_54_27,0.27394269016176936,0.0
S02260,0000000_16_55_23,0.00023389372469145148,0.0
S02261,0000000_8_48_25,0.0035750591261321145,0.0
S02262,0000000_8_33_29,0.030036583184619835,0.0
S02265,0000000_7_47_17,0.0030495755421216567,0.0
S02267,0000000_2_32_25,0.004609521808899727,0.0
S02269,0000000_2_35_12,0.00422138920629265,0.0
S02271,0000000_4_61_18,0.001225836925655669,0.0
S02274,0000000_22_50_20,0.0003349616047249416,0.0
S02275,0000022_6_52_16,0.36823091868434366,0.0
S02276,0000022_5_54_14,0.38577603398952853,0.0
S02277,0000022_4_26_18,0.03510971019984761,0.0
S02278,0000011_14_34_17,0.1243265814175129,0.0
S02279,0000013_12_59_22,0.5279706402443602,0.0
S02280,0000013_10_31_26,0.3844232802351995,0.0
S02282,0000013_10_41_13,0.7640897089142681,0.0
S02283,0000013_5_42_14,0.041587221203913186,0.0
S02284,0000013_6_54_15,0.7970610968629768,0.0
S02285,0000013_1_50_18,0.9549844499922642,0.0
S02288,0000023_11_27_14,0.07832002537375098,0.0142190942122278
S02289,0000023_11_32_24,0.012134250734320225,0.0
S02290,0000023_12_46_14,0.06168483612268218,0.022418604833601
S02291,0000023_11_23_15,0.07388204388595186,0.0069640447908784
S02292,0000023_14_57_20,0.01466920742326373,0.0225207411618346
S02294,0000023_10_28_22,0.10220511074790188,0.0
S02296,0000023_14_17_25,0.9126690946774247,0.0
S02297,0000023_7_22_26,0.09493444750692752,0.0009890960617259
S02299,0000000_19_50_14,2.2060627957717616e-05,0.0
S02300,0000023_10_36_17,0.597761859706908,0.0
S02302,0000000_18_54_26,0.007195981075683905,0.0
S02304,0000000_24_19_26,0.019428994528082694,0.0
S02306,0000000_4_26_24,2.4300137737106003e-05,0.0
S02307,0000000_8_49_25,3.5263059543625304e-05,0.0
S02309,0000024_6_32_19,0.3840998839364129,0.0
S02311,0000024_25_49_16,0.1593198599415629,0.0101634121253392
S02313,0000024_6_31_16,0.6617390107726527,0.0020233725997895
S02314,0000024_18_42_18,0.7311687492320516,0.0101632874247211
S02315,0000024_5_23_24,0.35943843302221584,0.0112773850988756
S02317,0000024_11_58_16,0.6899209985747279,0.0056080566447572
S02318,0000024_15_27_28,0.10161438324289922,0.0112554326454899
S02319,0000024_11_40_17,0.6783762041424602,0.0085486746974136
S02320,0000024_9_37_12,0.07323717171946818,0.0098120508568269
S02321,0000024_9_41_15,0.20618547906528845,0.0
S02324,0000024_12_50_27,0.03428412884553148,0.0
S02325,0000024_11_50_17,0.4625260811793558,0.0149303893129054
S02326,0000014_14_53_19,0.010346720400665059,0.0
S02330,0000014_24_37_19,0.0017975545712994943,0.0
S02331,0000014_16_38_28,0.012885283394562987,0.0
S02332,0000014_14_51_15,0.001059642284723388,0.0
S02334,0000014_14_50_16,0.00021000029667018482,0.0
S02336,0000014_16_21_20,0.000889612522109271,0.0
S02337,0000014_15_49_18,0.008583739873221453,0.0
S02338,0000014_20_52_27,0.034480643527111506,0.0
S02339,0000024_24_35_27,0.47926213821826524,0.0
S02340,0000021_3_20_28,0.21601632769707213,0.0
S02341,0000017_25_48_25,0.02015422935181679,0.0
S02343,0000001_9_23_15,0.01279378316046346,0.0
S02344,0000001_11_24_18,0.13803436435822056,0.0
S02346,0000001_19_44_16,0.010672660788803124,0.0
S02347,0000009_1_33_21,0.18497082579838683,0.0
S02349,0000001_7_25_17,0.006351763070608112,0.0
S02352,0000016_25_32_30,0.04282150252615334,0.0
S02353,0000010_10_20_27,0.506926831030647,0.0
S02355,0000010_11_43_24,0.012101121765414868,0.0
S02356,0000010_6_43_24,0.001341046916118628,0.0
S02358,0000010_5_28_29,0.018746785609646016,0.0
S02359,0000010_3_31_26,0.0037267073618396348,0.0
S02360,0000010_3_52_16,0.4938222861670691,0.0
S02361,0000006_4_33_19,0.9339410238561106,0.0
S02363,0000005_19_51_26,0.7239292100832572,0.0
S02368,0000012_6_55_29,0.17650412147647895,0.0
S02369,0000015_12_26_29,0.12196564646284329,0.0
S02370,0000016_2_43_15,0.05827227667877945,0.0
S02372,0000024_1_42_32,0.013615426353401757,0.0
S02373,0000004_19_33_19,0.07925332775500804,0.0
S02374,0000004_20_55_24,0.13934505143316492,0.0
S02376,0000015_10_16_17,0.06276166625330117,0.0
S02378,0000022_21_43_32,0.003747335364464929,0.0
S02381,0000001_20_18_16,0.01726284806739135,0.0
S02382,0000026_17_55_23,0.06212870654523155,0.0
S02383,0000026_8_43_31,0.016445542077482604,0.0
S02384,0000026_11_31_18,0.016047892677612436,0.0
S02385,0000023_1_60_16,0.8062123622063649,0.0
S02386,0000023_1_36_19,0.022527210525864916,0.0
S02387,0000023_4_42_16,0.9066961959403905,0.0
S02390,0000021_19_38_13,0.8490501086076788,0.0
S02394,0000025_17_34_17,0.002161419918550055,0.0
S02397,0000025_16_20_18,0.0005310525294440918,0.0
S02398,0000025_16_54_15,0.2889130728551231,0.0
S02399,0000025_8_24_25,0.3242983664866952,0.0
S02405,0000022_7_21_23,0.02098120136174969,0.0
S02408,0000025_24_22_20,0.016822271523818055,0.0
S02411,0000006_11_28_27,0.3358617732233228,0.0
S02413,0000005_11_14_20,0.9887920154388956,0.0
S02415,0000004_14_53_21,0.13448237952861858,0.0
S02417,0000011_21_15_21,0.03644777572763818,0.0
S02418,0000011_22_33_18,0.011143370348785056,0.0
S02420,0000012_16_56_22,0.03233361812481606,0.0
S02421,0000012_20_23_15,0.011896514328232086,0.0
S02423,0000012_16_36_22,0.0027189663346223777,0.0
S02424,0000012_11_19_27,0.7102647842521614,0.0
S02426,0000011_21_58_23,0.5850524866190994,0.0
S02427,0000011_23_22_26,0.04986451852462577,0.0
S02429,0000008_3_51_19,0.0756112487033091,0.0
S02430,0000008_2_47_20,0.9042491193238428,0.0
S02431,0000009_21_41_12,0.32511325455392004,0.0
S02432,0000008_4_36_23,0.20104023546465344,0.0
S02433,0000009_13_31_20,0.8934410485889693,0.0
S02437,0000002_11_28_28,0.463872009257524,0.0
S02442,0000009_10_28_16,0.015261442172613666,0.0
S02447,0000008_5_33_22,0.042270753421417305,0.0
S02448,0000008_5_17_25,0.008420127515300366,0.0
S02453,0000001_21_51_27,0.06088402155490609,0.0
S02454,0000009_1_18_18,0.014907083725749498,0.0
S02456,0000008_14_45_14,0.037948304911920284,0.0
S02457,0000023_18_42_28,0.8724157348135498,0.0
S02458,0000023_17_23_15,0.21085548342512345,0.0029008346465884
S02461,0000023_17_23_19,0.020186864062864913,0.0
S02462,0000023_20_24_17,0.11664011943186946,0.0
S02464,0000023_24_42_27,0.020502174866106948,0.0
S02465,0000023_24_20_24,0.49548029271567057,0.0
S02466,0000023_20_40_27,0.3254676851340191,0.0
S02467,0000026_14_18_26,0.5915032302823846,0.0
S02468,0000026_14_43_26,0.6479206525183439,0.0
S02471,0000026_9_52_20,0.8650152722470483,0.0
S02475,0000004_9_32_21,0.33289627283010526,0.0
S02476,0000003_16_33_18,0.028701347681010122,0.0
S02479,0000003_21_15_21,0.8981800806441547,0.0
S02480,0000005_21_36_29,0.6837238496615816,0.0
S02481,0000005_22_13_21,0.06403778072310037,0.0
S02482,0000003_13_41_30,0.8018974650510349,0.0
S02483,0000003_13_43_28,0.05039661012815987,0.0
S02485,0000005_22_36_19,0.6919003309674829,0.0
S02487,0000004_5_28_23,0.5849408616010898,0.0
S02488,0000004_3_43_23,0.05755238779823301,0.0
S02489,0000004_3_46_30,0.047099303470935376,0.0
S02491,0000003_14_45_22,0.4890084122711367,0.0
S02496,0000003_14_46_30,0.8729353029784124,0.0
S02498,0000004_9_35_18,0.30703168868435404,0.0
S02499,0000007_13_41_32,0.5388854531422516,0.0028400162286641
S02500,0000007_13_18_15,0.16617722003301352,0.0028456262095342
S02501,0000007_16_22_29,0.6735414764211997,0.0
S02502,0000007_18_29_31,0.12186698906671453,0.0
S02504,0000007_15_24_13,0.04006966752843263,0.0
S02505,0000009_25_62_16,0.5107673253398362,0.0
S02506,0000007_5_38_32,0.26177744907896044,0.0
S02507,0000007_5_28_31,0.9131733108031287,0.0
S02508,0000007_4_60_28,0.31646042039305067,0.0
S02510,0000009_9_13_19,0.19137952342559125,0.0
S02512,0000005_6_59_15,0.1304319857857345,0.0
S02516,0000004_15_63_26,0.5478820820749931,0.0
S02517,0000010_18_55_13,0.22038766639424484,0.0
S02519,0000012_16_36_11,0.007538066915875867,0.0
S02520,0000012_11_40_11,0.08859756740803296,0.0
S02522,0000014_14_39_11,0.12879185491855116,0.0
S02523,0000011_20_37_11,0.1989265866656814,0.0
S02524,0000013_13_19_15,0.08367533103608436,0.0
S02526,0000015_18_59_23,0.707456335720438,0.0
S02527,0000015_18_50_22,0.5828169706504698,0.0
S02528,0000015_18_40_21,0.5003092572249974,0.0
S02529,0000015_18_24_23,0.15548253490229527,0.0
S02530,0000015_19_28_28,0.6644694635487421,0.0
S02531,0000015_19_50_28,0.16895039638080553,0.0
S02532,0000015_11_27_27,0.4238082773848401,0.0
S02533,0000015_11_54_25,0.4779082553703561,0.0
S02534,0000015_15_54_26,0.1333601510833891,0.0
S02535,0000015_16_34_31,0.4190601734329098,0.0
S02536,0000015_19_31_14,0.17239657983914156,0.0
S02537,0000015_11_56_26,0.8244376721483871,0.0
S02539,0000015_12_47_31,0.3462559198307457,0.0
S02540,0000015_12_36_23,0.012884078019126768,0.0
S02544,0000012_10_53_23,0.29963022231557984,0.0
S02547,0000012_2_49_27,0.2711661811336193,0.0
S02548,0000011_17_24_15,0.028523238883336046,0.0
S02549,0000012_2_16_19,0.08238798637779063,0.0
S02550,0000012_2_61_27,0.2756953852880819,0.0
S02551,0000012_4_50_28,0.37522230585715843,0.0
S02554,0000011_18_20_27,0.4510116844091718,0.0
S02556,0000012_5_53_27,0.4679333134432636,0.0
S02557,0000016_8_14_18,0.8338266982580437,0.0
S02559,0000000_12_58_24,0.022925855426991906,0.0
S02561,0000000_11_21_21,0.0002446021186324384,0.0
S02562,0000000_13_27_20,0.0008063267996154143,0.0
S02563,0000000_14_62_24,0.004754851306888713,0.0
S02564,0000000_5_46_15,0.023649519810884086,0.0
S02565,0000000_7_48_24,0.10513844959892962,0.0
S02567,0000000_1_28_15,0.00024454282740505576,0.0
S02569,0000000_25_37_28,0.00044784200818376855,0.0
S02571,0000000_24_39_15,0.00048018329153850093,0.0
S02572,0000000_4_35_25,0.0028508644187926033,0.0
S02573,0000000_24_18_21,0.020253817619164158,0.0
S02574,0000000_2_48_25,0.005055226813765532,0.0
S02575,0000000_22_55_24,0.002902398652334837,0.0
S02576,0000002_3_37_28,0.012593473015506012,0.0
S02577,0000002_8_59_18,0.134800341734086,0.0
S02580,0000016_20_59_24,0.08741861310281047,0.0
S02581,0000016_24_26_17,0.7560725216419103,0.0
S02583,0000007_12_42_25,0.827645540666037,0.0
S02584,0000007_13_28_18,0.2481857113761171,0.0
S02585,0000007_21_27_28,0.038548832386306416,0.0
S02586,0000007_5_51_21,0.5127462318092523,0.0
S02587,0000001_20_34_19,0.19944915355163115,0.0
S02588,0000000_18_45_27,8.424531610534526e-05,0.0
S02590,0000000_24_49_27,0.015160270295752783,0.0
S02591,0000008_12_60_18,0.7758376987595711,0.0
S02592,0000003_19_46_25,0.2854490108460166,0.0029152295816616
S02593,0000003_20_21_26,0.17574873011011763,0.0
S02599,0000001_23_43_25,0.00598450520216575,0.0
S02600,0000001_2_28_16,0.0656275571982113,0.0028503263250863
S02601,0000009_18_40_19,0.8734211763219754,0.0
S02605,0000001_5_24_16,0.6110484927829378,0.0
S02608,0000020_8_39_23,0.13302403056805917,0.0
S02609,0000017_9_40_28,0.07613960833964839,0.0
S02611,0000017_9_58_19,0.1961417637808171,0.0
S02612,0000017_9_36_31,0.4286769319851836,0.0
S02613,0000017_9_37_24,0.05065109519664154,0.0029144090258719
S02614,0000018_24_34_19,0.2053341320027994,0.0
S02616,0000017_19_29_20,0.7335537040585689,0.0
S02617,0000017_19_25_17,0.01680195396076543,0.0
S02619,0000017_6_22_24,0.3411788717902596,0.0
S02621,0000013_16_51_30,0.6765366352785004,0.0
S02622,0000011_10_54_19,0.5819943321856781,0.0
S02624,0000011_12_32_25,0.07144815403062026,0.0
S02628,0000013_4_31_20,0.01848303694253282,0.0
S02629,0000013_5_28_15,0.49601546792810147,0.0
S02633,0000024_9_29_31,0.15247955474712682,0.002913742664345
S02634,0000024_21_50_12,0.6448053878339881,0.0
S02635,0000024_2_28_31,0.03293205818777916,0.0
S02637,0000024_5_42_32,0.05063999937616673,0.0
S02639,0000004_20_54_20,0.5678178103138678,0.0
S02642,0000004_20_47_23,0.017072903620554768,0.0
S02643,0000004_15_57_28,0.16379832322774934,0.0
S02648,0000004_21_47_15,0.26367848808816224,0.0
S02650,0000005_7_45_19,0.5031719714869541,0.0
S02651,0000003_23_33_15,0.013921570495726635,0.0
S02652,0000021_6_26_24,0.0007699375278281078,0.0
S02653,0000021_17_26_23,0.01884254258420665,0.0
S02654,0000021_17_35_21,0.052012072928170436,0.0
S02655,0000017_25_37_23,0.06545940906309317,0.0
S02660,0000010_13_42_30,0.3173736584090931,0.0
S02661,0000010_3_61_19,0.1428300651276546,0.0
S02662,0000010_6_43_16,0.03240647512012854,0.0
S02663,0000011_12_40_27,0.49112467618810723,0.0
S02664,0000011_14_40_27,0.022545625905665972,0.0
S02665,0000011_10_46_26,0.4997510530853434,0.0
S02667,0000011_14_51_13,0.10668294860322444,0.0
S02668,0000013_17_29_29,0.6882135184972051,0.0
S02669,0000011_17_22_22,0.6214506390403134,0.0
S02671,0000013_14_33_25,0.8793626214395784,0.0
S02672,0000013_13_34_22,0.9977153275566674,0.0028782561358397
S02674,0000013_10_28_23,0.04807955904003348,0.0
S02675,0000013_12_41_30,0.13726492147324604,0.0
S02677,0000013_7_61_25,0.3428179443052873,0.0
S02680,0000013_5_55_26,0.22672470074616716,0.0
S02681,0000013_7_37_27,0.015668142537353682,0.0
S02682,0000013_5_24_18,0.4298028168548081,0.0
S02686,0000004_14_39_16,0.8060349051400572,0.0
S02691,0000017_16_29_13,0.021853126501918514,0.0
S02693,0000001_17_38_31,0.028417324909505014,0.0
S02694,0000017_9_36_28,0.05519068460910138,0.0
S02696,0000017_9_27_20,0.07078934867064304,0.0
S02697,0000018_24_61_27,0.335779120895033,0.0
S02698,0000001_2_46_27,0.2099072998422187,0.0
S02700,0000001_5_36_16,0.08258168570484942,0.0
S02701,0000020_10_38_20,0.007419607079499653,0.0
S02705,0000001_16_38_26,0.41431631265764557,0.0
S02706,0000009_1_33_20,0.3376567177426031,0.0
S02708,0000009_7_30_15,0.15293460496235334,0.0
S02710,0000001_11_29_26,0.04317493362216505,0.0
S02711,0000017_25_33_28,0.6722863212968875,0.0
S02712,0000001_23_36_31,0.26143934504463384,0.0
S02714,0000001_2_32_14,0.4020947465727564,0.0
S02715,0000026_1_46_20,0.0015599718542283,0.0
S02716,0000022_16_21_16,0.004773455054200828,0.0
S02717,0000022_17_31_27,0.0010475334134074533,0.0
S02718,0000022_21_42_25,0.0054152527177025135,0.0
S02721,0000022_19_43_27,0.0023869551528697425,0.0
S02723,0000022_19_43_17,0.0006830940803865841,0.0
S02725,0000022_22_18_18,0.0016098911416291177,0.0
S02726,0000022_22_33_27,0.001382102836224966,0.0
S02728,0000026_1_49_23,9.929891332703279e-05,0.0
S02729,0000026_1_49_26,0.02528665735822439,0.0
S02731,0000020_4_22_18,0.011898018875175326,0.0
S02733,0000018_25_36_20,0.11807991534432771,0.0
S02734,0000020_16_44_14,0.3330182828900548,0.0
S02736,0000015_1_45_31,0.0013431387662319835,0.0
S02737,0000027_14_50_24,0.5525800646258263,0.0
S02739,0000027_23_44_30,0.02345324979756321,0.0
S02742,0000027_19_62_22,0.3838120388069413,0.0
S02743,0000027_16_55_23,0.025165237400694908,0.0
S02744,0000027_19_56_14,0.12861986031998757,0.0
S02745,0000015_7_46_15,0.017682050396219565,0.0
S02747,0000027_12_37_20,0.0020409926070799134,0.0
S02748,0000015_6_25_29,0.06862573347945457,0.0
S02752,0000015_8_49_19,0.048549028653248213,0.0
S02753,0000015_10_44_12,0.00550609773945946,0.0
S02754,0000015_4_13_20,0.011050451992255102,0.0
S02756,0000015_4_45_18,0.005348517769568011,0.0
S02757,0000022_13_33_14,0.06298052585113392,0.0
S02760,0000015_6_31_23,0.0058144479071459846,0.0
S02762,0000022_10_25_18,0.08240047748611637,0.0
S02763,0000022_11_47_24,0.06017385420090643,0.0
S02764,0000022_12_25_25,0.006055180759638338,0.0
S02765,0000027_5_31_26,0.011350381634394387,0.0
S02766,0000027_2_54_23,0.6266942887920327,0.0
S02768,0000027_3_21_18,0.14484544039953498,0.0
S02769,0000027_4_32_21,0.10210210588383148,0.0
S02770,0000027_2_38_23,0.12276801530991573,0.0
S02772,0000016_15_39_32,0.8831382333683552,0.0
S02773,0000017_24_48_31,0.006113860425371477,0.0
S02775,0000009_7_15_17,0.0034333595648054467,0.0
S02776,0000000_12_27_12,0.3395026320414129,0.0
S02780,0000015_15_26_30,0.1282012654342691,0.0
S02783,0000016_13_53_24,0.09909453682330069,0.0
S02784,0000009_23_25_30,0.008104874063099114,0.0
S02786,0000003_17_52_30,0.49642878445952277,0.0
S02787,0000004_20_36_13,0.08271598413534055,0.0
S02788,0000005_13_52_27,0.29245435903439077,0.0
S02789,0000005_12_29_23,0.1512030919776644,0.0
S02792,0000001_14_29_18,0.8693804612501329,0.0
S02793,0000008_6_36_29,0.25752356307685087,0.0
S02794,0000004_16_32_17,0.8032199853879746,0.0
S02795,0000006_23_45_12,0.8698151388226529,0.0
S02797,0000023_18_33_22,0.5829355482906723,0.0
S02800,0000007_2_27_14,0.4462102438380106,0.0
S02801,0000007_2_43_24,0.04033650520260376,0.0
S02804,0000016_5_47_16,0.5206469200142525,0.0
S02805,0000007_19_54_29,0.018882674122194482,0.0
S02807,0000016_24_43_17,0.741683886836517,0.0
S02808,0000016_19_36_15,0.05975029333815311,0.0
S02809,0000016_18_34_20,0.2867926671275296,0.0
S02812,0000021_22_39_14,0.007894636072661988,0.0
S02813,0000021_22_40_27,0.16457023983331773,0.0
S02814,0000021_9_61_23,0.18799533964539136,0.0
S02816,0000021_6_22_28,0.0018263903247024362,0.0
S02817,0000003_22_38_18,0.2739401890623832,0.0
S02818,0000003_17_52_28,0.17475033583192862,0.0
S02819,0000005_12_41_17,0.868823404692371,0.0
S02820,0000005_11_38_20,0.5243212610931008,0.0
S02822,0000005_11_58_26,0.5441535543717211,0.0
S02823,0000006_21_43_28,0.22502991335849262,0.0
S02825,0000017_11_26_19,0.006832489799340202,0.0
S02827,0000009_11_35_27,0.28021687928643274,0.0
S02828,0000017_11_35_25,0.6530294684861454,0.0
S02829,0000018_24_19_21,0.2691542811991522,0.0
S02831,0000001_5_23_29,0.1752544706746055,0.0
S02832,0000001_1_62_19,0.06877735460922718,0.0
S02833,0000001_1_32_24,0.6975849460458625,0.0
S02834,0000017_25_50_29,0.1533356314991764,0.0
S02836,0000020_10_58_21,0.00034667430813563316,0.0
S02837,0000020_10_47_26,0.0014136557393886096,0.0
S02839,0000001_9_37_18,0.006306583449239361,0.0
S02842,0000001_15_52_28,0.5043776173852875,0.0
S02843,0000009_7_60_17,0.16056496799097478,0.0
S02844,0000001_10_47_15,0.018700651258711797,0.0
S02846,0000017_25_37_13,0.0012827289037597774,0.0
S02847,0000001_2_31_22,0.9592383526967253,0.0
S02848,0000009_23_24_23,0.01641014376396239,0.0
S02850,0000012_11_51_21,0.5658844924006907,0.0
S02851,0000012_11_55_18,0.024448866225978253,0.0
S02853,0000012_15_40_20,0.27110775270316,0.0
S02854,0000011_24_46_23,0.0030812471226339534,0.0
S02855,0000011_20_60_23,0.2478902443649922,0.0
S02857,0000011_19_41_15,0.07047381615475169,0.0
S02858,0000011_18_44_19,0.8904042961450898,0.0
S02861,0000016_25_54_15,0.12729293133656677,0.0
S02866,0000009_3_53_19,0.0019718036596735296,0.0
S02868,0000001_19_42_19,0.008058559167109375,0.0
S02869,0000001_19_51_15,0.047535812113069426,0.0
S02870,0000008_22_55_29,0.07728648940834038,0.0
S02874,0000001_19_19_20,0.08320898034585082,0.0
S02878,0000023_24_29_26,0.015786121230672398,0.0
S02879,0000026_1_24_22,0.06310665802959974,0.0
S02880,0000026_1_36_25,0.0032570476229707656,0.0
S02882,0000022_18_19_23,0.1257860228843937,0.0
S02883,0000026_1_18_25,0.01427227016453655,0.0
S02884,0000022_21_53_19,0.000534857761507486,0.0
S02885,0000022_17_41_21,0.0014105005682741297,0.0
S02887,0000022_17_24_21,0.00027194075438430316,0.0
S02888,0000022_18_58_28,0.006819045816329126,0.0
S02889,0000022_21_50_23,0.0009208910680102209,0.0
S02890,0000026_3_58_25,0.0016180296621550216,0.0
S02891,0000025_1_55_17,0.17453331288655888,0.0
S02893,0000018_25_21_20,0.1360960850121564,0.0
S02894,0000018_25_21_28,0.3081953313863712,0.0
S02895,0000027_23_60_25,0.002712769018231084,0.0
S02896,0000027_22_45_28,0.5465766853797697,0.0
S02898,0000027_23_18_25,0.37461715220827196,0.0
S02901,0000027_16_23_14,0.21402886138610783,0.0
S02904,0000027_24_45_23,0.4907488525006331,0.0
S02907,0000015_1_27_19,0.002127404902491841,0.0
S02908,0000015_3_45_12,0.005450300386653737,0.0
S02909,0000022_14_32_28,0.08622677703911658,0.0
S02911,0000015_3_34_27,0.003046699910616753,0.0
S02914,0000027_16_21_19,0.010183680162044694,0.0
S02915,0000027_10_31_23,0.03211687841126865,0.0
S02917,0000027_5_21_17,0.002484364800348954,0.0
S02918,0000027_2_41_18,0.007770948748337922,0.0
S02919,0000009_19_51_20,0.5477258515813672,0.0
S02920,0000009_6_58_17,0.10410287170859218,0.0
S02923,0000014_22_27_15,0.00022497983410977318,0.0
S02925,0000009_23_29_26,0.016039073489067787,0.0
S02927,0000014_17_37_14,8.861194524106176e-06,0.0
S02930,0000014_17_43_14,0.0005273535878276056,0.0
S02932,0000013_18_49_26,0.0005781368485804222,0.0
S02934,0000014_4_27_27,0.08513553835970655,0.0
S02935,0000013_20_19_20,0.029363214214283482,0.0
S02937,0000014_17_50_26,7.25423591083521e-06,0.0
S02938,0000014_3_15_23,0.000661064491487424,0.0
S02939,0000014_8_42_22,0.0011961000740410926,0.0
S02940,0000013_19_25_19,0.0842940850896245,0.0
S02942,0000013_18_45_15,0.049719472443246676,0.0
S02943,0000014_24_34_14,0.00033057007188704127,0.0
S02944,0000013_18_53_14,0.10865143164580494,0.0
S02945,0000013_20_49_29,0.009217521536363899,0.0
S02946,0000014_21_32_14,0.000404152983542649,0.0
S02948,0000013_25_33_15,0.0017665149932777039,0.0
S02951,0000014_4_32_18,0.000629323587167923,0.0
S02952,0000014_6_44_15,0.0018112157660935327,0.0
S02953,0000014_8_45_27,0.01176597615620209,0.0
S02954,0000014_3_31_23,0.00011886764410190107,0.0
S02955,0000014_22_35_19,1.1757454444738293e-05,0.0
S02957,0000014_24_19_18,0.0029373748149705277,0.0
S02959,0000014_3_19_27,0.05873497006038261,0.0
S02961,0000013_24_33_30,0.0006653779576055352,0.0
S02963,0000004_2_42_31,0.0479382888822127,0.0
S02964,0000005_19_36_31,0.8391044293724857,0.0
S02965,0000003_12_13_22,0.7260731279301117,0.0
S02966,0000003_5_47_19,0.1981418488682725,0.0
S02969,0000007_4_59_29,0.5743423242430702,0.0
S02972,0000005_12_48_12,0.7445163379870459,0.0
S02973,0000010_7_19_28,0.24384055514020792,0.0
S02974,0000012_17_41_11,0.046137231040924646,0.0
S02975,0000012_15_36_11,0.03168990848746391,0.0
S02976,0000015_11_28_29,0.31867031545475843,0.0
S02982,0000012_5_28_15,0.8792332888930458,0.0
S02984,0000016_1_26_26,0.6191413962544192,0.0
S02986,0000007_25_23_25,0.9127139985484035,0.0
S02987,0000016_17_23_25,0.20281786641125912,0.0028635300353764
S02988,0000016_13_37_17,0.03976745933628856,0.0
S02989,0000007_20_49_29,0.41492568071955827,0.0
S02990,0000007_19_16_19,0.25943248825831494,0.0
S02991,0000016_20_50_20,0.6445296822228902,0.0
S02992,0000004_23_56_16,0.05245107138236458,0.0
S02995,0000007_6_54_16,0.6616433340604152,0.0
S02996,0000004_23_47_23,0.21741914616912986,0.0
S02998,0000007_1_55_19,0.9348162721945574,0.0
S03000,0000006_1_39_31,0.5527978546773444,0.0
S03001,0000007_14_42_23,0.22054994974038175,0.0
S03002,0000007_14_29_29,0.8631679295362552,0.0
S03003,0000007_11_38_22,0.6024812403580684,0.0
S03004,0000007_11_47_29,0.4626173091770428,0.0
S03006,0000007_13_16_18,0.046349003461587365,0.0
S03007,0000007_8_36_26,0.6354107215727265,0.0029118477636774
S03008,0000007_13_37_17,0.13665666730285744,0.0
S03010,0000007_11_41_23,0.08282740314663957,0.0
S03011,0000007_23_46_20,0.19962397381579294,0.0
S03013,0000007_10_23_17,0.1704412667893125,0.0
S03015,0000007_8_53_24,0.04338081053042617,0.0
S03016,0000007_19_23_29,0.8868613789012373,0.0
S03018,0000021_19_21_17,0.7440690356486557,0.0045907151170309
S03019,0000021_22_50_15,0.30644479364594956,0.0077300186018153
S03021,0000021_22_48_19,0.2724815911802379,0.0
S03023,0000021_22_55_29,0.0809605471595213,0.0
S03024,0000021_25_52_14,0.39151663932388453,0.0
S03027,0000021_24_47_22,0.8307653369867332,0.0030645245824816
S03029,0000021_3_21_18,0.41881437855054626,0.0
S03035,0000016_3_45_29,0.025505582803010667,0.0
S03036,0000008_24_46_13,0.06811871410542103,0.0
S03037,0000008_12_31_20,0.17287973335479434,0.0
S03038,0000008_24_57_17,0.8737453412584212,0.0
S03039,0000008_12_49_16,0.8791546629824335,0.0057347918397489
S03041,0000016_14_26_14,0.5121918129240906,0.0061208404147885
S03044,0000016_14_46_27,0.48714759153603976,0.0104508369080662
S03045,0000016_2_24_14,0.0255858156059987,0.0090586809321145
S03046,0000016_2_36_29,0.4181578597027973,0.0045085499160883
S03048,0000016_2_36_15,0.06431983629695671,0.0046724578820697
S03049,0000016_6_50_26,0.1794464220729274,0.0076942607317133
S03051,0000016_8_49_30,0.2423211886826996,0.0077735442982538
S03052,0000016_1_57_25,0.4965014501230319,0.0061811884174229
S03054,0000016_6_59_22,0.09076929040362207,0.0015078563258668
S03057,0000016_24_51_28,0.2551121067820258,0.0015234416908057
S03058,0000016_19_22_16,0.5503661368171526,0.0030899313003201
S03059,0000016_20_45_28,0.7678057428112566,0.0
S03060,0000009_6_53_30,0.06357017028759548,0.0075686969658205
S03062,0000024_2_53_30,0.038282791209331556,0.0029935340868365
S03063,0000024_20_54_13,0.294004519712835,0.0046762826845814
S03065,0000004_9_52_15,0.6159836557165275,0.004496638830331
S03066,0000004_11_37_19,0.243026732856369,0.0
S03067,0000004_11_26_24,0.13552718443078252,0.0060078028908773
S03068,0000004_20_58_28,0.5608612170667293,0.00748390283274
S03069,0000004_21_39_25,0.5396756240307409,0.0091540345900944
S03070,0000003_18_17_22,0.10528186510278825,0.0015043237958599
S03073,0000003_23_32_24,0.5015387716949415,0.0
S03074,0000004_19_39_31,0.2564703319232297,0.0045328517748349
S03077,0000004_19_43_12,0.20910471156215596,0.0045084681186897
S03078,0000006_3_17_25,0.3085258574957897,0.0090330788804071
S03079,0000004_23_52_24,0.1053801627304794,0.0030916900720668
S03080,0000006_3_47_28,0.7957761585542623,0.0045293404660572
S03081,0000006_3_26_22,0.34953674486608227,0.0015538193630278
S03086,0000007_16_35_27,0.103151612137833,0.0077464283821654
S03094,0000007_19_31_23,0.4442556929365055,0.0062449738640932
S03096,0000007_25_55_20,0.02293088904767077,0.0060480497473387
S03097,0000007_5_56_15,0.4544633973944028,0.01242729128183
S03099,0000007_23_34_31,0.36520187371580687,0.0061125408553252
