run_id,wafer_no,total_dies,risk_dies,avg_ppm,total_units,risk_units
153,18,88,0,248.1,0,0
153,19,76,1,790.2,0,0
153,20,120,0,734.3,0,0
153,21,120,0,734.3,0,0
153,22,88,0,248.1,0,0
153,23,100,0,401.1,0,0
153,24,100,0,401.1,0,0
153,25,68,0,360.1,0,0
154,1,76,0,339.1,0,0
154,2,80,0,229.2,0,0
154,3,84,0,330.1,0,0
154,4,96,0,231.7,0,0
154,5,80,0,180.1,0,0
154,6,88,0,109.4,0,0
154,7,68,0,133.7,0,0
154,8,76,0,339.1,0,0
154,9,96,0,231.7,0,0
154,10,100,0,172.7,0,0
154,11,80,0,180.1,0,0
154,12,84,0,330.1,0,0
154,13,76,0,339.1,0,0
154,14,80,0,229.2,0,0
154,15,72,0,165.0,0,0
154,16,68,0,133.7,0,0
154,17,92,0,176.3,0,0
154,18,92,0,176.3,0,0
154,19,96,0,127.5,0,0
154,20,80,0,176.1,0,0
154,21,84,0,330.1,0,0
154,22,100,0,172.7,0,0
154,23,68,0,133.7,0,0
154,24,84,0,330.1,0,0
154,25,96,0,231.7,0,0
155,1,72,33,831.4,0,0
155,2,76,1,813.3,0,0
155,3,108,0,724.9,0,0
155,4,80,1,809.0,0,0
155,5,92,0,799.6,0,0
155,6,84,6,816.3,0,0
155,7,88,15,815.1,0,0
155,8,100,0,757.0,0,0
155,9,88,0,788.7,0,0
155,10,88,15,815.1,0,0
155,11,88,0,788.7,0,0
155,12,100,0,782.2,0,0
155,13,76,25,819.9,0,0
155,14,108,0,724.9,0,0
155,15,68,0,815.8,0,0
155,16,88,23,825.6,0,0
155,17,88,23,825.6,0,0
155,18,88,15,815.1,0,0
155,19,112,0,796.4,0,0
155,20,100,0,757.0,0,0
155,21,88,0,788.7,0,0
155,22,112,0,796.4,0,0
155,23,144,0,732.8,0,0
155,24,100,0,757.0,0,0
155,25,88,0,788.7,0,0
156,1,92,33,812.9,0,0
156,2,92,33,812.9,0,0
156,3,84,0,738.1,0,0
156,4,76,1,790.2,0,0
156,5,80,1,745.1,0,0
156,6,120,0,734.3,0,0
156,7,76,0,324.3,0,0
156,8,76,1,790.2,0,0
156,9,100,0,401.1,0,0
156,10,68,0,360.1,0,0
156,11,76,0,780.8,0,0
156,12,76,0,185.7,0,0
156,13,120,0,734.3,0,0
156,14,80,1,745.1,0,0
156,15,100,17,819.4,0,0
156,16,76,0,185.7,0,0
156,17,100,0,401.1,0,0
156,18,104,0,328.9,0,0
156,19,80,1,745.1,0,0
156,20,72,3,791.2,0,0
156,21,100,17,819.4,0,0
156,22,108,21,824.1,0,0
156,23,96,0,765.6,0,0
156,24,84,0,738.1,0,0
156,25,108,21,824.1,0,0
201,1,100,0,202.1,0,0
201,2,108,6,197.5,0,0
201,3,60,2,279.3,0,0
201,4,100,0,210.8,0,0
201,5,88,23,351.0,0,0
201,6,92,1,308.3,0,0
201,7,80,6,196.9,0,0
201,8,76,2,204.3,0,0
201,9,80,6,196.9,0,0
201,10,76,2,204.3,0,0
201,11,60,9,268.7,0,0
201,12,64,0,221.9,0,0
201,13,100,0,210.8,0,0
201,14,64,0,221.9,0,0
201,15,92,1,308.3,0,0
201,16,68,0,164.1,0,0
201,17,60,9,268.7,0,0
201,18,76,6,188.6,0,0
201,19,76,6,188.6,0,0
201,20,72,2,168.5,0,0
201,21,68,0,197.0,0,0
201,22,92,1,308.3,0,0
201,23,92,1,308.3,0,0
201,24,92,1,308.3,0,0
201,25,60,9,268.7,0,0
202,1,96,0,672.8,0,0
202,2,60,0,512.4,0,0
202,3,68,0,197.9,0,0
202,4,72,0,706.0,0,0
202,5,76,0,191.0,0,0
202,6,92,0,671.9,0,0
202,7,84,0,174.5,0,0
202,8,68,0,197.9,0,0
202,9,96,0,672.8,0,0
202,10,68,0,175.4,0,0
202,11,96,0,216.6,0,0
202,12,96,0,672.8,0,0
202,13,84,0,717.1,0,0
202,14,96,0,216.6,0,0
202,15,96,0,672.8,0,0
202,16,116,0,677.7,0,0
202,17,72,0,706.0,0,0
202,18,80,0,643.0,0,0
202,19,84,0,717.1,0,0
202,20,80,0,643.0,0,0
202,21,92,0,667.2,0,0
202,22,60,0,512.4,0,0
202,23,72,0,706.0,0,0
202,24,40,0,515.9,0,0
202,25,80,0,643.0,0,0
203,1,68,0,815.8,0,0
203,2,84,6,816.3,0,0
203,3,56,0,725.1,0,0
203,4,100,0,757.0,0,0
203,5,144,0,732.8,0,0
203,6,136,105,836.2,0,0
203,7,100,0,782.2,0,0
203,8,116,4,816.9,0,0
203,9,144,0,732.8,0,0
203,10,100,0,782.2,0,0
203,11,108,0,724.9,0,0
203,12,68,0,815.8,0,0
203,13,136,105,836.2,0,0
203,14,136,105,836.2,0,0
203,15,108,0,724.9,0,0
203,16,136,105,836.2,0,0
203,17,56,0,725.1,0,0
203,18,116,4,816.9,0,0
203,19,92,0,799.6,0,0
203,20,76,25,819.9,0,0
203,21,88,0,788.7,0,0
203,22,68,0,815.8,0,0
203,23,108,0,724.9,0,0
203,24,88,23,825.6,0,0
203,25,92,0,799.6,0,0
204,1,76,0,339.1,0,0
204,2,76,0,339.1,0,0
204,3,68,0,235.6,0,0
204,4,88,0,109.4,0,0
204,5,92,0,176.3,0,0
204,6,80,0,180.1,0,0
204,7,68,0,133.7,0,0
204,8,96,0,127.5,0,0
204,9,72,0,165.0,0,0
204,10,80,0,180.1,0,0
204,11,56,0,211.1,0,0
204,12,96,0,127.5,0,0
204,13,84,0,330.1,0,0
204,14,92,1,407.0,0,0
204,15,80,0,176.1,0,0
204,16,112,0,173.5,0,0
204,17,80,0,176.1,0,0
204,18,88,0,109.4,0,0
204,19,68,0,168.2,0,0
204,20,96,0,127.5,0,0
204,21,92,1,407.0,0,0
204,22,84,0,150.3,0,0
204,23,100,0,238.7,0,0
204,24,68,0,133.7,0,0
204,25,68,0,133.7,0,0
205,1,76,0,431.3,0,0
205,2,48,0,461.4,0,0
205,3,44,0,473.0,0,0
205,4,16,2,794.7,0,0
205,5,16,2,794.7,0,0
205,6,44,0,537.8,0,0
205,7,48,0,461.4,0,0
205,8,16,0,686.1,0,0
205,9,20,0,757.1,0,0
205,10,64,0,361.7,0,0
205,11,8,0,646.6,0,0
205,12,64,0,361.7,0,0
205,13,56,0,574.0,0,0
205,14,48,0,461.4,0,0
205,15,8,0,760.9,0,0
205,16,44,0,473.0,0,0
205,17,44,0,746.2,0,0
205,18,16,2,794.7,0,0
205,19,12,0,776.7,0,0
205,20,48,0,461.4,0,0
205,21,16,2,794.7,0,0
205,22,20,0,757.1,0,0
205,23,48,0,461.4,0,0
205,24,16,0,712.3,0,0
205,25,48,0,461.4,0,0
206,1,96,9,807.9,0,0
206,2,96,0,744.1,0,0
206,3,96,0,744.1,0,0
206,4,76,6,824.3,0,0
206,5,124,0,604.1,0,0
206,6,60,0,464.4,0,0
206,7,64,0,613.8,0,0
206,8,76,6,824.3,0,0
206,9,76,6,824.3,0,0
206,10,112,0,680.5,0,0
206,11,96,0,744.1,0,0
206,12,80,0,782.2,0,0
206,13,96,0,744.1,0,0
206,14,96,0,744.1,0,0
206,15,76,6,824.3,0,0
206,16,96,0,744.1,0,0
206,17,60,0,464.4,0,0
206,18,64,0,613.8,0,0
206,19,96,9,807.9,0,0
206,20,92,0,676.5,0,0
206,21,96,0,744.1,0,0
206,22,104,0,809.8,0,0
206,23,60,0,464.4,0,0
206,24,80,0,800.2,0,0
206,25,80,0,647.5,0,0
207,1,80,0,658.2,0,0
207,2,88,0,538.2,0,0
207,3,88,0,509.9,0,0
207,4,80,0,658.2,0,0
207,5,56,0,673.3,0,0
207,6,76,0,523.3,0,0
207,7,76,0,665.0,0,0
207,8,88,0,638.5,0,0
207,9,84,0,392.9,0,0
207,10,88,0,538.2,0,0
207,11,104,0,560.1,0,0
207,12,76,0,523.3,0,0
207,13,88,0,509.9,0,0
207,14,88,0,509.9,0,0
207,15,72,0,622.6,0,0
207,16,56,0,673.3,0,0
207,17,88,0,638.5,0,0
207,18,88,0,538.2,0,0
207,19,80,0,695.2,0,0
207,20,80,0,695.2,0,0
207,21,88,0,555.7,0,0
207,22,72,0,622.6,0,0
207,23,80,0,695.2,0,0
207,24,80,0,695.2,0,0
207,25,72,0,622.6,0,0
208,1,92,42,837.3,0,0
208,2,92,42,837.3,0,0
208,3,40,19,836.3,0,0
208,4,76,44,848.8,0,0
208,5,116,94,864.6,0,0
208,6,88,63,861.1,0,0
208,7,92,70,863.5,0,0
208,8,92,74,857.2,0,0
208,9,84,57,858.6,0,0
208,10,80,70,868.5,0,0
208,11,92,70,863.5,0,0
208,12,72,61,864.8,0,0
208,13,84,9,795.5,0,0
208,14,116,94,864.6,0,0
208,15,92,70,863.5,0,0
208,16,84,9,795.5,0,0
208,17,68,0,623.3,0,0
208,18,88,63,861.1,0,0
208,19,88,63,861.1,0,0
208,20,72,28,817.0,0,0
208,21,84,57,858.6,0,0
208,22,68,0,623.3,0,0
208,23,100,37,834.1,0,0
208,24,92,74,857.2,0,0
208,25,92,70,863.5,0,0
209,1,92,61,844.8,0,0
209,2,60,31,848.9,0,0
209,3,84,46,842.9,0,0
209,4,92,43,833.1,0,0
209,5,84,52,837.8,0,0
209,6,84,52,837.8,0,0
209,7,100,75,848.6,0,0
209,8,72,64,868.0,0,0
209,9,60,7,803.0,0,0
209,10,100,75,848.6,0,0
209,11,60,35,849.4,0,0
209,12,80,38,812.5,0,0
209,13,96,70,848.6,0,0
209,14,92,61,844.8,0,0
209,15,76,71,880.4,0,0
209,16,60,7,803.0,0,0
209,17,100,75,848.6,0,0
209,18,60,31,848.9,0,0
209,19,92,65,838.2,0,0
209,20,84,80,885.4,0,0
209,21,92,61,844.8,0,0
209,22,84,46,842.9,0,0
209,23,92,62,845.2,0,0
209,24,84,80,885.4,0,0
209,25,84,80,885.4,0,0
210,1,60,0,464.4,0,0
210,2,140,1,792.8,0,0
210,3,80,0,647.5,0,0
210,4,80,0,647.5,0,0
210,5,80,0,782.2,0,0
210,6,76,6,824.3,0,0
210,7,64,0,613.8,0,0
210,8,80,0,800.2,0,0
210,9,60,0,464.4,0,0
210,10,96,0,744.1,0,0
210,11,124,0,604.1,0,0
210,12,76,6,824.3,0,0
210,13,124,0,604.1,0,0
210,14,80,0,800.2,0,0
210,15,80,0,800.2,0,0
210,16,96,0,744.1,0,0
210,17,80,0,800.2,0,0
210,18,96,9,807.9,0,0
210,19,96,0,744.1,0,0
210,20,80,0,647.5,0,0
210,21,96,0,744.1,0,0
210,22,92,0,676.5,0,0
210,23,80,0,782.2,0,0
210,24,76,6,824.3,0,0
210,25,140,1,792.8,0,0
211,1,72,61,864.8,0,0
211,2,96,46,842.5,0,0
211,3,40,19,836.3,0,0
211,4,116,94,864.6,0,0
211,5,116,94,864.6,0,0
211,6,84,57,858.6,0,0
211,7,60,37,849.3,0,0
211,8,116,94,864.6,0,0
211,9,112,95,864.9,0,0
211,10,52,41,864.8,0,0
211,11,96,52,844.0,0,0
211,12,52,41,864.8,0,0
211,13,68,0,623.3,0,0
211,14,92,74,857.2,0,0
211,15,112,95,864.9,0,0
211,16,76,60,864.2,0,0
211,17,68,0,623.3,0,0
211,18,76,60,864.2,0,0
211,19,116,94,864.6,0,0
211,20,40,19,836.3,0,0
211,21,64,41,856.0,0,0
211,22,84,9,795.5,0,0
211,23,92,74,857.2,0,0
211,24,68,0,623.3,0,0
211,25,100,37,834.1,0,0
212,1,92,0,750.0,0,0
212,2,64,0,724.8,0,0
212,3,92,40,839.9,0,0
212,4,96,25,811.2,0,0
212,5,52,0,788.0,0,0
212,6,92,40,839.9,0,0
212,7,96,25,811.2,0,0
212,8,96,41,835.6,0,0
212,9,92,43,837.8,0,0
212,10,92,43,837.8,0,0
212,11,72,8,804.7,0,0
212,12,96,25,811.2,0,0
212,13,96,22,805.3,0,0
212,14,96,22,805.3,0,0
212,15,72,8,804.7,0,0
212,16,96,22,805.3,0,0
212,17,72,2,761.7,0,0
212,18,72,8,804.7,0,0
212,19,96,41,835.6,0,0
212,20,92,0,750.0,0,0
212,21,96,22,805.3,0,0
212,22,92,43,837.8,0,0
212,23,96,41,835.6,0,0
212,24,92,40,839.9,0,0
212,25,64,0,724.8,0,0
213,1,92,1,407.0,0,0
213,2,72,0,165.0,0,0
213,3,56,0,211.1,0,0
213,4,84,0,330.1,0,0
213,5,80,0,180.1,0,0
213,6,112,0,173.5,0,0
213,7,80,0,180.1,0,0
213,8,92,0,176.3,0,0
213,9,100,0,238.7,0,0
213,10,72,0,165.0,0,0
213,11,80,0,180.1,0,0
213,12,100,0,238.7,0,0
213,13,84,0,330.1,0,0
213,14,72,0,165.0,0,0
213,15,100,0,238.7,0,0
213,16,80,0,229.2,0,0
213,17,100,0,238.7,0,0
213,18,80,0,176.1,0,0
213,19,72,0,165.0,0,0
213,20,80,0,176.1,0,0
213,21,68,0,235.6,0,0
213,22,96,0,127.5,0,0
213,23,72,0,165.0,0,0
213,24,100,0,172.7,0,0
213,25,68,0,133.7,0,0
214,1,60,0,512.4,0,0
214,2,96,0,216.6,0,0
214,3,72,0,706.0,0,0
214,4,68,0,197.9,0,0
214,5,76,0,191.0,0,0
214,6,60,0,512.4,0,0
214,7,92,0,671.9,0,0
214,8,72,0,706.0,0,0
214,9,60,0,512.4,0,0
214,10,92,0,667.2,0,0
214,11,96,0,216.6,0,0
214,12,92,0,667.2,0,0
214,13,92,0,671.9,0,0
214,14,68,0,197.9,0,0
214,15,96,0,148.0,0,0
214,16,84,0,174.5,0,0
214,17,96,0,216.6,0,0
214,18,60,0,751.2,0,0
214,19,92,0,667.2,0,0
214,20,96,0,148.0,0,0
214,21,68,0,138.7,0,0
214,22,68,0,197.9,0,0
214,23,52,0,628.9,0,0
214,24,80,0,643.0,0,0
214,25,96,0,672.8,0,0
215,1,68,0,677.7,0,0
215,2,48,0,526.3,0,0
215,3,44,0,586.5,0,0
215,4,72,0,687.8,0,0
215,5,36,0,422.5,0,0
215,6,56,0,760.3,0,0
215,7,40,21,781.4,0,0
215,8,48,0,526.3,0,0
215,9,44,0,586.5,0,0
215,10,72,0,687.8,0,0
215,11,60,0,621.7,0,0
215,12,72,0,723.0,0,0
215,13,56,0,760.3,0,0
215,14,72,0,723.0,0,0
215,15,76,0,642.3,0,0
215,16,72,0,723.0,0,0
215,17,76,0,642.3,0,0
215,18,72,0,687.8,0,0
215,19,72,0,723.0,0,0
215,20,60,0,621.7,0,0
215,21,72,0,687.8,0,0
215,22,56,0,760.3,0,0
215,23,72,0,723.0,0,0
215,24,92,0,318.4,0,0
215,25,64,0,360.9,0,0
216,1,140,1,792.8,0,0
216,2,140,1,792.8,0,0
216,3,96,9,807.9,0,0
216,4,80,0,647.5,0,0
216,5,80,0,800.2,0,0
216,6,80,0,800.2,0,0
216,7,80,0,800.2,0,0
216,8,96,0,744.1,0,0
216,9,80,0,782.2,0,0
216,10,76,6,824.3,0,0
216,11,112,0,680.5,0,0
216,12,104,0,809.8,0,0
216,13,140,1,792.8,0,0
216,14,80,0,800.2,0,0
216,15,76,6,824.3,0,0
216,16,112,0,680.5,0,0
216,17,76,6,824.3,0,0
216,18,80,0,782.2,0,0
216,19,104,0,809.8,0,0
216,20,96,9,807.9,0,0
216,21,140,1,792.8,0,0
216,22,80,0,800.2,0,0
216,23,80,0,782.2,0,0
216,24,64,0,613.8,0,0
216,25,92,0,676.5,0,0
217,1,56,0,760.3,0,0
217,2,60,0,621.7,0,0
217,3,60,0,621.7,0,0
217,4,92,0,414.3,0,0
217,5,64,0,360.9,0,0
217,6,64,0,360.9,0,0
217,7,60,0,621.7,0,0
217,8,48,0,526.3,0,0
217,9,60,0,621.7,0,0
217,10,76,0,642.3,0,0
217,11,48,0,526.3,0,0
217,12,40,21,781.4,0,0
217,13,40,21,781.4,0,0
217,14,48,0,526.3,0,0
217,15,60,0,621.7,0,0
217,16,92,0,318.4,0,0
217,17,36,0,422.5,0,0
217,18,60,0,621.7,0,0
217,19,40,21,781.4,0,0
217,20,72,0,687.8,0,0
217,21,76,0,642.3,0,0
217,22,92,0,414.3,0,0
217,23,72,0,723.0,0,0
217,24,72,0,687.8,0,0
217,25,76,0,642.3,0,0
218,1,56,0,747.9,0,0
218,2,60,0,693.4,0,0
218,3,128,0,722.1,0,0
218,4,128,0,722.1,0,0
218,5,84,0,271.9,0,0
218,6,136,0,715.7,0,0
218,7,60,0,693.4,0,0
218,8,136,0,715.7,0,0
218,9,84,0,271.9,0,0
218,10,56,0,747.9,0,0
218,11,96,0,713.9,0,0
218,12,104,0,546.6,0,0
218,13,96,0,713.9,0,0
218,14,128,0,722.1,0,0
218,15,84,0,731.0,0,0
218,16,104,0,546.6,0,0
218,17,60,0,693.4,0,0
218,18,96,0,713.9,0,0
218,19,84,0,271.9,0,0
218,20,56,0,747.9,0,0
218,21,84,0,271.9,0,0
218,22,56,0,747.9,0,0
218,23,136,0,715.7,0,0
218,24,84,0,271.9,0,0
218,25,128,0,722.1,0,0
219,1,64,0,714.4,0,0
219,2,92,0,712.1,0,0
219,3,84,19,819.4,0,0
219,4,60,2,820.1,0,0
219,5,68,0,770.3,0,0
219,6,112,5,796.6,0,0
219,7,64,0,746.7,0,0
219,8,112,5,796.6,0,0
219,9,96,0,694.4,0,0
219,10,60,2,820.1,0,0
219,11,96,0,694.4,0,0
219,12,108,21,825.3,0,0
219,13,96,0,694.4,0,0
219,14,92,0,712.1,0,0
219,15,80,1,776.6,0,0
219,16,112,0,789.6,0,0
219,17,60,2,820.1,0,0
219,18,112,5,796.6,0,0
219,19,68,0,770.3,0,0
219,20,64,0,714.4,0,0
219,21,68,0,770.3,0,0
219,22,92,0,712.1,0,0
219,23,64,0,746.7,0,0
219,24,64,0,746.7,0,0
219,25,112,0,789.6,0,0
220,1,92,74,857.2,0,0
220,2,52,41,864.8,0,0
220,3,80,70,868.5,0,0
220,4,112,95,864.9,0,0
220,5,76,60,864.2,0,0
220,6,72,61,864.8,0,0
220,7,72,61,864.8,0,0
220,8,64,41,856.0,0,0
220,9,76,44,848.8,0,0
220,10,88,63,861.1,0,0
220,11,72,28,817.0,0,0
220,12,84,9,795.5,0,0
220,13,100,37,834.1,0,0
220,14,96,52,844.0,0,0
220,15,72,61,864.8,0,0
220,16,88,55,855.3,0,0
220,17,52,41,864.8,0,0
220,18,96,52,844.0,0,0
220,19,92,42,837.3,0,0
220,20,40,19,836.3,0,0
220,21,60,37,849.3,0,0
220,22,60,37,849.3,0,0
220,23,84,9,795.5,0,0
220,24,52,41,864.8,0,0
220,25,40,19,836.3,0,0
221,1,64,0,724.8,0,0
221,2,96,22,805.3,0,0
221,3,92,40,839.9,0,0
221,4,96,22,805.3,0,0
221,5,92,40,839.9,0,0
221,6,92,0,750.0,0,0
221,7,92,43,837.8,0,0
221,8,84,15,813.4,0,0
221,9,92,0,750.0,0,0
221,10,92,43,837.8,0,0
221,11,72,8,804.7,0,0
221,12,84,15,813.4,0,0
221,13,72,2,761.7,0,0
221,14,68,11,779.8,0,0
221,15,52,0,788.0,0,0
221,16,92,0,750.0,0,0
221,17,96,25,811.2,0,0
221,18,52,0,788.0,0,0
221,19,92,40,839.9,0,0
221,20,92,43,837.8,0,0
221,21,64,0,724.8,0,0
221,22,96,25,811.2,0,0
221,23,72,8,804.7,0,0
221,24,96,25,811.2,0,0
221,25,72,8,804.7,0,0
222,1,84,0,711.1,0,0
222,2,76,0,737.0,0,0
222,3,72,0,620.1,0,0
222,4,80,0,685.0,0,0
222,5,80,0,685.0,0,0
222,6,80,0,694.2,0,0
222,7,52,0,473.3,0,0
222,8,84,0,532.7,0,0
222,9,84,0,532.7,0,0
222,10,72,0,620.1,0,0
222,11,100,0,423.8,0,0
222,12,80,0,371.9,0,0
222,13,80,0,371.9,0,0
222,14,72,0,339.1,0,0
222,15,84,0,266.7,0,0
222,16,100,2,772.8,0,0
222,17,92,0,630.1,0,0
222,18,80,0,694.2,0,0
222,19,76,0,522.3,0,0
222,20,68,0,588.9,0,0
222,21,68,0,588.9,0,0
222,22,80,0,371.9,0,0
222,23,84,0,532.7,0,0
222,24,84,0,266.7,0,0
222,25,68,0,588.9,0,0
223,1,92,0,791.7,0,0
223,2,72,0,763.3,0,0
223,3,72,0,763.3,0,0
223,4,4,0,657.3,0,0
223,5,88,12,816.0,0,0
223,6,52,0,789.1,0,0
223,7,52,31,847.6,0,0
223,8,76,0,775.7,0,0
223,9,4,0,731.1,0,0
223,10,52,0,789.1,0,0
223,11,84,51,846.5,0,0
223,12,120,0,794.2,0,0
223,13,76,0,775.7,0,0
223,14,92,0,810.0,0,0
223,15,52,31,847.6,0,0
223,16,88,8,795.5,0,0
223,17,52,0,789.1,0,0
223,18,64,0,393.7,0,0
223,19,4,0,731.1,0,0
223,20,4,0,657.3,0,0
223,21,92,0,791.7,0,0
223,22,96,3,772.2,0,0
223,23,88,12,816.0,0,0
223,24,92,0,810.0,0,0
223,25,80,0,792.0,0,0
224,1,48,0,461.4,0,0
224,2,76,0,431.3,0,0
224,3,56,0,574.0,0,0
224,4,44,0,746.2,0,0
224,5,16,0,686.1,0,0
224,6,12,0,776.7,0,0
224,7,16,0,686.1,0,0
224,8,76,0,431.3,0,0
224,9,48,0,461.4,0,0
224,10,48,0,461.4,0,0
224,11,44,0,473.0,0,0
224,12,44,0,537.8,0,0
224,13,16,0,686.1,0,0
224,14,44,0,746.2,0,0
224,15,44,0,473.0,0,0
224,16,36,0,637.2,0,0
224,17,8,0,760.9,0,0
224,18,88,0,374.9,0,0
224,19,88,0,374.9,0,0
224,20,56,0,574.0,0,0
224,21,12,0,753.0,0,0
224,22,36,0,407.6,0,0
224,23,36,0,407.6,0,0
224,24,36,0,637.2,0,0
224,25,16,0,712.3,0,0
225,1,80,0,184.2,0,0
225,2,84,0,689.6,0,0
225,3,80,0,184.2,0,0
225,4,80,0,522.7,0,0
225,5,80,0,547.9,0,0
225,6,80,0,547.9,0,0
225,7,80,0,522.7,0,0
225,8,84,0,689.6,0,0
225,9,80,0,547.9,0,0
225,10,80,0,547.9,0,0
225,11,80,0,547.9,0,0
225,12,80,0,547.9,0,0
225,13,84,0,689.6,0,0
225,14,84,0,689.6,0,0
225,15,84,0,689.6,0,0
225,16,80,0,522.7,0,0
225,17,84,0,689.6,0,0
225,18,80,0,522.7,0,0
225,19,80,0,522.7,0,0
225,20,80,0,547.9,0,0
225,21,80,0,522.7,0,0
225,22,84,0,689.6,0,0
225,23,84,0,689.6,0,0
225,24,80,0,522.7,0,0
225,25,80,0,547.9,0,0
226,1,44,0,721.8,0,0
226,2,96,0,711.9,0,0
226,3,88,2,764.8,0,0
226,4,92,29,813.3,0,0
226,5,68,0,473.5,0,0
226,6,92,0,684.7,0,0
226,7,68,0,473.5,0,0
226,8,96,0,711.9,0,0
226,9,112,0,769.2,0,0
226,10,88,2,764.8,0,0
226,11,68,0,557.3,0,0
226,12,68,0,473.5,0,0
226,13,92,29,813.3,0,0
226,14,92,0,684.7,0,0
226,15,92,29,813.3,0,0
226,16,100,0,584.7,0,0
226,17,68,0,557.3,0,0
226,18,88,2,764.8,0,0
226,19,44,0,721.8,0,0
226,20,68,0,557.3,0,0
226,21,100,0,584.7,0,0
226,22,96,0,711.9,0,0
226,23,44,0,721.8,0,0
226,24,96,0,711.9,0,0
226,25,96,0,711.9,0,0
227,1,88,0,788.7,0,0
227,2,100,0,782.2,0,0
227,3,144,0,732.8,0,0
227,4,100,0,757.0,0,0
227,5,92,0,799.6,0,0
227,6,76,25,819.9,0,0
227,7,88,23,825.6,0,0
227,8,88,23,825.6,0,0
227,9,88,0,788.7,0,0
227,10,80,1,809.0,0,0
227,11,84,6,816.3,0,0
227,12,112,0,796.4,0,0
227,13,84,6,816.3,0,0
227,14,88,23,825.6,0,0
227,15,136,105,836.2,0,0
227,16,144,0,732.8,0,0
227,17,76,1,813.3,0,0
227,18,100,0,757.0,0,0
227,19,136,105,836.2,0,0
227,20,56,0,725.1,0,0
227,21,80,1,809.0,0,0
227,22,88,15,815.1,0,0
227,23,68,0,815.8,0,0
227,24,116,4,816.9,0,0
227,25,100,0,757.0,0,0
228,1,124,0,429.1,0,0
228,2,76,0,711.7,0,0
228,3,84,0,477.9,0,0
228,4,76,0,711.7,0,0
228,5,76,0,711.7,0,0
228,6,96,0,440.1,0,0
228,7,56,0,702.5,0,0
228,8,124,0,429.1,0,0
228,9,96,0,688.8,0,0
228,10,100,0,649.1,0,0
228,11,124,0,429.1,0,0
228,12,124,0,429.1,0,0
228,13,100,0,765.3,0,0
228,14,108,0,731.5,0,0
228,15,96,0,731.1,0,0
228,16,84,0,477.9,0,0
228,17,100,0,732.4,0,0
228,18,96,0,688.5,0,0
228,19,104,0,389.0,0,0
228,20,56,0,702.5,0,0
228,21,76,0,711.7,0,0
228,22,96,0,688.5,0,0
228,23,96,0,688.5,0,0
228,24,124,0,429.1,0,0
228,25,72,0,480.5,0,0
229,1,92,0,616.4,0,0
229,2,96,0,444.4,0,0
229,3,104,0,482.1,0,0
229,4,44,0,614.0,0,0
229,5,72,0,349.6,0,0
229,6,72,0,349.6,0,0
229,7,112,0,664.9,0,0
229,8,72,0,349.6,0,0
229,9,68,0,596.5,0,0
229,10,68,0,563.7,0,0
229,11,68,0,596.5,0,0
229,12,88,0,480.0,0,0
229,13,40,0,379.8,0,0
229,14,40,0,379.8,0,0
229,15,96,0,444.4,0,0
229,16,60,0,235.1,0,0
229,17,92,0,387.6,0,0
229,18,60,0,235.1,0,0
229,19,92,0,616.4,0,0
229,20,92,0,684.6,0,0
229,21,40,0,379.8,0,0
229,22,44,0,614.0,0,0
229,23,92,0,684.6,0,0
229,24,112,0,510.5,0,0
229,25,104,0,497.5,0,0
230,1,76,0,431.3,0,0
230,2,36,0,407.6,0,0
230,3,20,0,757.1,0,0
230,4,8,0,646.6,0,0
230,5,12,0,776.7,0,0
230,6,44,0,537.8,0,0
230,7,8,0,646.6,0,0
230,8,44,0,537.8,0,0
230,9,48,0,461.4,0,0
230,10,36,0,407.6,0,0
230,11,8,0,646.6,0,0
230,12,16,2,794.7,0,0
230,13,36,0,637.2,0,0
230,14,12,0,753.0,0,0
230,15,64,0,361.7,0,0
230,16,56,0,574.0,0,0
230,17,64,0,361.7,0,0
230,18,44,0,537.8,0,0
230,19,44,0,473.0,0,0
230,20,16,0,712.3,0,0
230,21,64,0,361.7,0,0
230,22,16,0,686.1,0,0
230,23,16,0,712.3,0,0
230,24,44,0,537.8,0,0
230,25,8,0,760.9,0,0
231,1,68,0,588.9,0,0
231,2,100,0,537.3,0,0
231,3,80,0,694.2,0,0
231,4,76,0,522.3,0,0
231,5,80,0,371.9,0,0
231,6,80,0,694.2,0,0
231,7,96,0,415.7,0,0
231,8,76,0,737.0,0,0
231,9,76,0,734.9,0,0
231,10,100,0,423.8,0,0
231,11,92,0,630.1,0,0
231,12,84,0,266.7,0,0
231,13,100,2,772.8,0,0
231,14,72,0,620.1,0,0
231,15,76,0,682.5,0,0
231,16,96,0,455.3,0,0
231,17,84,0,266.7,0,0
231,18,84,0,711.1,0,0
231,19,96,0,455.3,0,0
231,20,76,0,734.9,0,0
231,21,76,0,734.9,0,0
231,22,80,0,694.2,0,0
231,23,72,0,339.1,0,0
231,24,84,0,711.1,0,0
231,25,80,0,694.2,0,0
232,1,52,0,632.2,0,0
232,2,116,0,688.1,0,0
232,3,104,0,712.4,0,0
232,4,124,0,676.2,0,0
232,5,88,0,680.4,0,0
232,6,104,0,712.4,0,0
232,7,88,0,680.4,0,0
232,8,88,0,680.4,0,0
232,9,104,0,712.4,0,0
232,10,88,0,680.4,0,0
232,11,88,0,680.4,0,0
232,12,80,0,149.4,0,0
232,13,52,0,632.2,0,0
232,14,124,0,676.2,0,0
