ufs_serial,X1064,X592,X1066,X1071,X1068,X727,X1063,X1060,X1003,X995,X1070,X594,X1002,X718,X726,health,is_defect
S00238,12.8831684,-3.0509316,4.348110500000001,12.7181273,2.7223228,28.6275,20.7287839,23.3297161,287.75,1812.75,74.5530425,1416.0,1995.0,1050.25,1084.75,0.0,0
S00245,19.7578832,1.4512174,10.2069798,11.127112,3.9221731,35.55,17.7355813,22.584078,288.9,1754.75,69.48929129999999,1641.0,2168.75,1007.25,1023.25,0.0,0
S00247,10.2674211,0.0755952,4.869542399999999,11.5970609,3.0874283,28.89,23.415288500000003,21.8710817,291.85,1748.25,83.20350390000002,1532.0,1945.75,957.25,980.0,0.0,0
S00248,10.2154316,0.7810218999999999,2.8358377,4.810983599999999,3.0234996,37.6375,22.8540792,16.797327,281.95000000000005,1769.0,86.7777898,1925.75,2109.0,942.5,985.25,0.0048394556829523,1
S00249,10.2154316,0.7810218999999999,2.8358377,4.810983599999999,3.0234996,36.4275,22.8540792,16.797327,284.6,1761.0,86.7777898,1065.0,2063.75,1008.25,982.75,0.0072902762090563,1
S00252,12.7519187,0.4138144,1.2623375,12.1416055,2.5720297000000003,36.599999999999994,27.0087642,22.4283649,281.4,1795.25,84.4966762,1040.25,1949.5,1023.75,963.25,0.0,0
S00253,11.3396245,-0.120238,7.354868,7.596012599999999,2.9557677000000004,30.607499999999998,23.0919457,18.6285281,287.0,1776.5,83.05261519999998,1082.0,1973.5,977.5,968.5,0.0,0
S00257,9.634444300000002,0.1576286999999999,3.7272829,6.197296700000001,2.6468652,,24.1691918,15.9330007,286.66,1766.25,86.20831240000001,,1884.25,1003.5,877.0,0.0122792453576052,1
S00258,8.7381984,0.5977909,3.2543629000000003,3.7904333,4.359756,34.3825,22.9981614,14.2698153,290.4,1792.5,88.4143464,1294.5,1983.5,998.25,952.5,0.004889013491513,1
S00259,11.4708444,-0.7427536,5.5300733,13.3105292,3.1974405,35.825,23.5033697,24.6402807,286.15,1783.0,75.5613588,1750.0,2105.5,996.75,1015.5,0.0,0
S00260,8.7381984,0.5977909,3.2543629000000003,3.7904333,4.359756,34.904999999999994,22.9981614,14.2698153,286.5,1801.0,88.4143464,1086.0,1971.25,1014.25,977.0,0.0,0
S00261,11.4708444,-0.7427536,5.5300733,13.3105292,3.1974405,32.5475,23.5033697,24.6402807,288.84999999999997,1763.75,75.5613588,1154.0,2021.25,1036.5,1037.75,0.0,0
S00262,8.7381984,0.5977909,3.2543629000000003,3.7904333,4.359756,38.905,22.9981614,14.2698153,282.7,1778.0,88.4143464,1424.5,2122.25,1065.25,971.75,0.0,0
S00264,11.4708444,-0.7427536,5.5300733,13.3105292,3.1974405,34.0925,23.5033697,24.6402807,289.7,1764.75,75.5613588,1310.5,2017.75,1038.0,1017.0,0.0,0
S00265,11.0432295,0.6055254,2.0402178,12.9167564,1.4662953,34.785,25.7011015,23.5044135,286.15,1781.75,82.0297863,1510.0,2151.0,983.0,1027.5,0.0021986286219862,1
S00267,9.5533312,0.3803441,2.2004448,9.2476318,3.7126722,38.59,26.2606412,19.656088600000004,285.65,1770.25,78.13924899999998,1743.75,2197.0,1033.25,1068.5,0.0022214176846302,1
S00268,8.7381984,0.5977909,3.2543629000000003,3.7904333,4.359756,38.675,22.9981614,14.2698153,283.05,1792.25,88.4143464,1300.0,2107.75,1011.0,958.5,0.0,0
S00269,8.7381984,0.5977909,3.2543629000000003,3.7904333,4.359756,33.894999999999996,22.9981614,14.2698153,289.05,1775.25,88.4143464,1412.0,2057.75,984.0,1019.5,0.0,0
S00270,8.7381984,0.5977909,3.2543629000000003,3.7904333,4.359756,33.0875,22.9981614,14.2698153,287.9,1791.75,88.4143464,1168.0,1959.25,982.5,967.25,0.0021931566452205,1
S00271,9.5721991,0.0997239,1.4495823,4.3554988,3.5839373999999995,,24.1171933,16.204357599999998,286.1175,1794.5,85.09293339999998,,2043.25,978.75,1035.0,0.0,0
S00273,11.0432295,0.6055254,2.0402178,12.9167564,1.4662953,39.8225,25.7011015,23.5044135,285.55,1777.75,82.0297863,1319.0,2226.25,1111.0,1035.25,0.0023947190902958,1
S00275,9.5721991,0.0997239,1.4495823,4.3554988,3.5839373999999995,,24.1171933,16.204357599999998,287.96000000000004,1762.25,85.09293339999998,,2149.75,970.75,1035.25,0.0,0
S00277,23.1506374,-0.4425258,17.370491199999996,17.9655116,4.2294323,25.685,24.9291672,21.8181405,291.4,1786.75,72.4527686,1237.0,1898.5,975.25,995.5,0.0,0
S00278,23.1506374,-0.4425258,17.370491199999996,17.9655116,4.2294323,28.47,24.9291672,21.8181405,286.5,1797.5,72.4527686,1864.0,1930.75,977.0,995.0,0.0024270303793883,1
S00283,10.6779099,-0.7369133999999999,2.520353,6.7193955,3.5185733,29.98,28.9413942,19.56919,293.65,1764.75,84.73101989999998,1481.0,1954.0,973.5,991.25,0.0,0
S00284,10.1983977,-2.6297865,10.047644900000002,10.200956800000002,5.9784125,37.885,16.8042484,16.039900199999998,289.2,1762.75,68.624488,1931.75,1990.0,1023.75,933.75,0.0,0
S00289,18.8404865,-0.0334397,3.5008092000000004,10.3087774,3.5839106,35.3575,21.9580532,23.8464793,280.15,1716.25,76.55162359999999,1276.25,2184.0,1113.25,1066.25,0.0,0
S00290,25.1236466,0.5312705999999999,6.2862791,19.0494853,4.367906,32.2825,19.4708038,31.0200514,285.15,1794.25,63.227767500000006,1279.0,2075.75,1080.0,984.5,0.0024540301396377,1
S00294,6.191600900000001,-0.4559597,2.2242883,5.071138899999999,2.8492982,27.2975,19.3148561,13.4890675,289.4,1783.0,86.5806078,1629.0,2016.0,953.75,987.75,0.0,0
S00296,12.0156202,2.9067167,2.2568704,11.1265278,4.592312199999999,37.8025,18.2059018,22.5172419,333.25,1776.25,79.46267440000001,1047.25,1993.25,975.75,972.75,0.0,0
S00297,10.6510619,-0.0865036,3.3811994,10.867822,2.9600017000000003,37.08,30.0235012,17.566714299999994,284.5,1772.25,81.74647379999998,1048.0,2104.75,1021.0,1041.25,0.0048750582407611,1
S00302,11.3396245,-0.120238,7.354868,7.596012599999999,2.9557677000000004,28.1475,23.0919457,18.6285281,290.15000000000003,1761.5,83.05261519999998,1710.75,1892.75,941.75,995.25,0.0,0
S00303,10.2269148,-0.5511574,4.7672312,2.3985982000000003,3.2594475,35.675,20.4383329,14.4789855,284.7,1779.5,87.1884558,1759.0,2048.5,1004.75,993.0,0.0044147169073886,1
S00308,8.7720117,0.6220085,7.6059370999999985,4.921939699999999,4.9794686,28.2825,18.7299038,11.3835173,291.4,1742.75,83.55294740000001,1163.0,1919.75,935.0,909.25,0.0,0
S00309,9.5423194,1.655114,2.966963,6.991659200000001,3.881595200000001,32.085,17.303472499999998,18.3032762,284.1,1769.75,79.6763172,1183.25,1997.0,1076.25,992.5,0.0021791077496437,1
S00310,9.5423194,1.655114,2.966963,6.991659200000001,3.881595200000001,32.3575,17.303472499999998,18.3032762,285.4,1765.0,79.6763172,1111.25,2038.0,1074.75,982.75,0.0156605896916497,1
S00311,8.571355699999998,0.5682062,3.6051832,1.6036943,3.6775441,32.17,24.784814,10.8252385,288.15,1752.0,88.8850968,1363.0,1987.5,1009.0,970.0,0.0,0
S00312,8.571355699999998,0.5682062,3.6051832,1.6036943,3.6775441,32.5925,24.784814,10.8252385,288.05,1748.25,88.8850968,1362.0,2008.25,1011.5,950.5,0.0022374990433228,1
S00313,14.8643721,1.3206521999999998,5.7238019,17.4943827,1.922928,29.4325,20.4103484,23.9186087,285.75,1778.5,78.7355961,1310.5,2104.25,1128.5,1036.0,0.0,0
S00314,10.9941383,6.2372267,3.12306,9.0740366,3.9707683,33.96,25.4906999,19.3607323,285.25,1785.25,82.6500236,1842.75,2052.0,1007.0,1033.5,0.0021928953719759,1
S00315,10.2674211,0.0755952,4.869542399999999,11.5970609,3.0874283,32.82,23.415288500000003,21.8710817,289.6,1724.5,83.20350390000002,1676.75,2144.25,948.75,1011.0,0.0021781336418657,1
S00316,10.9941383,6.2372267,3.12306,9.0740366,3.9707683,33.7525,25.4906999,19.3607323,289.29999999999995,1783.25,82.6500236,1172.25,2164.0,1104.25,1064.25,0.0,0
S00318,14.8643721,1.3206521999999998,5.7238019,17.4943827,1.922928,27.73,20.4103484,23.9186087,288.6,1766.25,78.7355961,1145.25,1911.75,1120.25,996.0,0.0022137295775651,1
S00319,10.9941383,6.2372267,3.12306,9.0740366,3.9707683,35.68,25.4906999,19.3607323,284.35,1755.25,82.6500236,1551.0,2209.75,1130.25,1027.25,0.0021892730027839,1
S00321,16.0443098,0.5966402,9.9269461,6.4252617,4.4499517,,22.5062295,16.3009622,288.1175,1733.5,73.75391859999998,,1925.5,979.75,953.25,0.0,0
S00323,24.611010600000004,-0.5405426999999999,12.808996,6.369177099999999,4.2506262,24.96,22.0676354,23.6387572,290.85,1708.25,68.0854416,1340.0,2050.0,1063.0,1054.75,0.0,0
S00324,8.2498532,0.8996713,5.0188120000000005,4.324641400000001,4.5661879,,21.2014902,14.7906799,288.5725,1748.0,84.96768440000001,,2053.0,997.5,975.25,0.002440437609255,1
S00325,8.2498532,0.8996713,5.0188120000000005,4.324641400000001,4.5661879,,21.2014902,14.7906799,286.26750000000004,1788.5,84.96768440000001,,1998.25,1030.0,971.5,0.0,0
S00326,14.142074399999998,-0.1102234,3.9150328,15.9988213,4.0240632000000005,,23.4537104,24.3126785,283.765,1777.75,79.98924199999998,,2051.5,1088.0,1012.5,0.0,0
S00327,25.0356185,1.6343038,11.27011,13.402083,4.0951294,32.1175,20.0584914,27.9488092,285.05,1771.5,62.1749514,1850.25,2072.75,1010.75,1012.75,0.0044787484736659,1
S00328,14.142074399999998,-0.1102234,3.9150328,15.9988213,4.0240632000000005,,23.4537104,24.3126785,285.72249999999997,1700.75,79.98924199999998,,2174.5,1042.25,1032.0,0.0,0
S00329,14.142074399999998,-0.1102234,3.9150328,15.9988213,4.0240632000000005,,23.4537104,24.3126785,286.46500000000003,1685.25,79.98924199999998,,2160.0,1057.5,1062.5,0.0021770745724698,1
S00331,11.8707851,2.0230066000000004,4.5097356,13.5573094,2.5776937,28.245,21.7004056,20.7436065,288.35,1759.5,84.1358848,1705.5,2047.25,994.0,1025.25,0.0,0
S00332,11.8696773,1.8520357,5.688823200000001,8.6821007,3.2528212,32.4075,31.4081134,17.385662,283.4,1684.0,79.7792059,1537.0,2188.0,1060.75,989.75,0.0,0
S00334,12.690254800000002,0.2887013,6.1214352,15.5062954,2.9642784,,25.1090291,24.8518173,287.5225,1754.25,79.84027739999998,,2116.25,1016.0,1039.75,0.0072413089722295,1
S00335,12.690254800000002,0.2887013,6.1214352,15.5062954,2.9642784,,25.1090291,24.8518173,289.0725,1765.5,79.84027739999998,,2024.75,1051.75,1059.0,0.0,0
S00336,12.690254800000002,0.2887013,6.1214352,15.5062954,2.9642784,,25.1090291,24.8518173,282.94,1664.25,79.84027739999998,,2219.0,1127.0,1059.5,0.0,0
S00339,24.611010600000004,-0.5405426999999999,12.808996,6.369177099999999,4.2506262,31.15,22.0676354,23.6387572,287.8,1777.0,68.0854416,1928.5,2042.75,1062.75,1018.5,0.0,0
S00340,11.8707851,2.0230066000000004,4.5097356,13.5573094,2.5776937,27.97,21.7004056,20.7436065,288.65,1744.0,84.1358848,1385.5,2132.5,998.0,1033.5,0.0,0
S00341,24.5691155,1.63926,9.128818699999998,14.1693974,2.5272142000000004,30.2875,25.0670011,24.6918153,288.35,1786.75,70.60395179999998,1866.0,2025.25,984.5,1006.25,0.0,0
S00342,25.2878629,1.4760234,4.1823899,10.803751,2.3930612,,19.6576518,22.7753611,288.165,1774.75,77.3918733,,2048.75,973.25,951.75,0.0239999227366672,1
S00343,8.2498532,0.8996713,5.0188120000000005,4.324641400000001,4.5661879,,21.2014902,14.7906799,287.6675,1743.25,84.96768440000001,,2095.5,964.75,978.75,0.0071593200806683,1
S00344,19.3965965,-0.1082963,4.880879999999999,10.9321736,3.7229837,,22.2661376,24.8826631,288.2675,1778.5,75.41040190000001,,2235.25,1026.25,1074.0,0.0,0
S00347,9.773559,-0.6181580999999999,4.144447899999999,5.8066733,4.1682298,,22.263658,16.154700199999997,289.15999999999997,1757.5,86.2605344,,2132.5,952.75,1014.0,0.0,0
S00349,8.2498532,0.8996713,5.0188120000000005,4.324641400000001,4.5661879,,21.2014902,14.7906799,289.5475,1751.5,84.96768440000001,,2001.75,985.0,986.5,0.0,0
S00350,12.690254800000002,0.2887013,6.1214352,15.5062954,2.9642784,,25.1090291,24.8518173,286.6525,1773.5,79.84027739999998,,2073.75,1130.5,1058.5,0.0022072702240579,1
S00351,19.7578832,1.4512174,10.2069798,11.127112,3.9221731,33.44,17.7355813,22.584078,287.04999999999995,1766.25,69.48929129999999,1248.0,2097.5,1103.25,1014.5,0.0,0
S00352,18.6229519,1.1451537,9.026503,14.3634032,4.2251044,36.3,29.1652985,23.5445632,284.45,1777.75,69.6979121,1260.0,2114.25,1060.25,1014.75,0.0,0
S00354,9.404786,0.7927071,4.6821735,9.3494971,5.415555,26.345,20.824851100000004,13.950443900000002,283.95,1759.5,82.70195759999999,1090.0,2018.0,1048.0,1029.25,0.0047855643499528,1
S00356,12.5772345,-0.1285587,1.3474739,12.8680647,2.1617236,28.0,26.3636169,25.6815709,290.85,1757.5,83.7537598,1444.0,2091.75,983.75,984.75,0.0,0
S00357,10.3591255,-2.2765048,4.0424597,10.1019833,3.6494188,27.8075,20.0720396,19.3255191,286.65,1740.5,80.3522155,1663.75,2268.5,947.25,1056.0,0.0,0
S00358,8.2585939,-1.7063171999999998,7.1765463,6.0845883,2.7739285,27.8975,22.7242092,14.968481699999998,280.1,1788.5,84.7942303,1551.0,2155.5,1050.5,1010.5,0.0,0
S00360,9.3075654,-1.0845512,2.1580145,4.7811621,1.8606923,24.0625,24.9231214,16.9897168,286.55,1776.5,87.82220749999998,1233.0,1941.5,1042.5,1075.75,0.0,0
S00361,12.3183515,2.6257049,9.3265505,12.4608813,4.5380192,25.744999999999997,12.6922692,18.397662300000004,285.9,1773.75,70.7847304,1551.5,2187.0,1006.25,1085.25,0.0024229128580134,1
S00362,9.8898523,0.3819701,3.6171813,4.554752199999999,2.8516159,27.7775,27.4334024,17.577898299999998,281.55,1782.5,88.35184220000001,1459.0,2191.5,1031.75,1071.25,0.0,0
S00363,7.9836813,-3.3024651,2.0227204,3.7437953,3.1562657000000005,31.02,23.5060918,13.3479023,285.35,1776.75,90.2546883,1310.25,2178.25,980.25,1042.25,0.0,0
S00366,10.4957746,2.6955234,2.6189043,7.9483628,2.0202146,31.395,31.3928609,17.8674013,286.75,1787.75,86.46166170000001,1870.0,2015.5,1067.75,1006.5,0.0044445636815653,1
S00369,8.711119799999999,-0.271105,4.0021827000000005,1.295266,2.6163128,29.58,30.220612300000003,12.0800422,288.25,1777.0,90.4372723,1780.5,1912.5,894.5,951.75,0.0,0
S00371,9.813654,-0.4714674,2.6774611,5.6080313,2.6683232999999995,29.7425,27.2312881,17.819568999999994,292.4,1770.75,87.20993990000001,1420.0,1978.75,897.5,970.0,0.0087046378029984,1
S00373,10.4957746,2.6955234,2.6189043,7.9483628,2.0202146,29.4,31.3928609,17.8674013,287.7,1762.5,86.46166170000001,1745.5,1991.25,1076.25,1003.5,0.0023894345645892,1
S00376,9.813654,-0.4714674,2.6774611,5.6080313,2.6683232999999995,28.0675,27.2312881,17.819568999999994,293.25,1768.0,87.20993990000001,1497.5,1946.0,940.25,920.25,0.0022044799290308,1
S00377,9.813654,-0.4714674,2.6774611,5.6080313,2.6683232999999995,30.490000000000002,27.2312881,17.819568999999994,289.25,1774.75,87.20993990000001,1750.0,1991.75,906.5,958.0,0.0066640743372799,1
S00378,7.8765057,5.5402437,2.5096586,3.1505373,2.9895367000000004,30.685,22.627440600000003,12.7303259,285.55,1783.5,87.26807579999998,1103.5,2031.75,1019.75,992.25,0.0,0
S00379,7.8765057,5.5402437,2.5096586,3.1505373,2.9895367000000004,31.785,22.627440600000003,12.7303259,284.65,1777.25,87.26807579999998,1403.0,2153.0,982.75,1022.75,0.0024318042813455,1
S00380,11.9773042,0.9436176,4.283596999999999,7.525702799999999,2.6169812,32.0375,24.842021300000003,18.854578600000004,286.5,1758.25,85.2120638,1754.0,2016.75,958.0,952.75,0.0,0
S00383,11.5597062,-1.7570245,7.8174554,15.6326304,3.7533815,23.6625,15.272182099999998,21.3669642,286.7,1778.5,75.0941848,1590.0,2038.5,1004.0,1011.5,0.0,0
S00384,11.9773042,0.9436176,4.283596999999999,7.525702799999999,2.6169812,32.325,24.842021300000003,18.854578600000004,288.95,1777.25,85.2120638,1404.0,2155.75,970.0,976.25,0.0043461531734788,1
S00388,9.002269,0.0693939,2.6363403,7.412498599999998,2.8327475,30.0425,28.8628868,17.2926514,287.25,1760.75,86.8100472,1543.0,1938.75,997.25,989.5,0.0,0
S00389,9.2679177,0.2864700999999999,3.7667771,2.892462,3.1283082,32.73,24.8238909,13.4389979,289.5,1752.0,88.21658509999997,1436.0,2014.25,1004.25,961.0,0.0120899864747837,1
S00390,11.8080405,1.4406173999999998,2.5250775,7.5167193,3.4261316,36.2275,29.2716522,19.5981781,285.55,1752.0,84.862494,1558.0,2220.75,982.0,1044.75,0.0,0
S00393,9.8898523,0.3819701,3.6171813,4.554752199999999,2.8516159,26.275,27.4334024,17.577898299999998,284.95,1778.5,88.35184220000001,1422.0,2090.0,983.5,1059.5,0.0,0
S00395,11.465572900000002,-0.080617,1.7727568,9.6177672,2.9601571,31.695,29.031599300000003,18.4532427,287.8,1747.5,84.3507551,1192.5,1899.0,956.75,963.75,0.0,0
S00396,11.465572900000002,-0.080617,1.7727568,9.6177672,2.9601571,35.055,29.031599300000003,18.4532427,284.45,1763.5,84.3507551,1720.75,2112.25,989.0,1002.5,0.0,0
S00398,11.0290035,0.2120877999999999,6.3238054,3.1795433,2.9155314,30.1675,26.3360546,11.8815101,286.6,1776.5,86.5726686,1855.25,1918.75,1032.25,986.25,0.0,0
S00400,8.506594300000001,-0.5099404000000001,5.077437000000001,5.945901999999999,3.155323,25.3675,21.7173106,14.0714451,281.5,1794.0,85.762168,1868.0,1984.25,986.25,1001.25,0.0,0
S00402,7.8765057,5.5402437,2.5096586,3.1505373,2.9895367000000004,35.12,22.627440600000003,12.7303259,283.65,1781.25,87.26807579999998,1427.0,2217.25,1059.0,1018.0,0.0,0
S00403,11.0290035,0.2120877999999999,6.3238054,3.1795433,2.9155314,32.0,26.3360546,11.8815101,288.65,1778.25,86.5726686,1447.5,2046.25,1027.5,966.0,0.0043498619334567,1
S00404,11.0290035,0.2120877999999999,6.3238054,3.1795433,2.9155314,32.4475,26.3360546,11.8815101,286.3,1778.0,86.5726686,1624.0,2084.75,1049.75,962.5,0.0,0
S00405,10.621626199999998,1.8011278000000002,3.9413679,3.6838445,4.0008758,28.465,25.339557,14.5717335,287.35,1773.0,87.93519140000001,1080.25,2029.0,1166.5,1027.25,0.0,0
S00406,10.4957746,2.6955234,2.6189043,7.9483628,2.0202146,29.82,31.3928609,17.8674013,288.15,1756.5,86.46166170000001,1534.0,2071.5,1025.25,976.5,0.0,0
S00408,11.8095505,0.9380851999999998,3.970079,13.2697341,4.050453299999999,27.1175,26.324666600000004,22.5141218,288.85,1771.75,78.23115340000001,1820.5,1951.25,984.5,1048.5,0.0022408584697236,1
S00409,15.455693599999998,1.343736,5.0520217,8.9079182,3.4309905,29.145000000000003,33.921635200000004,19.2530929,283.35,1786.75,82.91591290000001,1068.5,2030.25,1061.75,1083.25,0.002175502182068,1
S00410,10.6204081,0.6721573000000001,3.8883157,12.7274121,2.7500147,27.805,25.2608699,21.6394965,286.75,1797.0,81.4910053,1113.25,1991.25,1177.75,1121.5,0.0,0
S00411,9.8587495,0.1839412,1.7265967999999998,6.1836514000000005,3.5828979,,29.5118468,16.7302867,284.73,1757.75,87.11114920000001,,2157.25,1002.75,1056.0,0.0,0
S00412,9.7589294,-0.6809573,4.5697275,2.5448333,2.1411568,,18.7127304,15.3413125,286.76,1773.25,88.4016901,,1911.0,1005.5,931.25,0.0,0
S00416,9.9376722,-0.2386775,2.5923469,8.371183199999999,2.835689,32.57,21.8150862,18.6500745,280.8,1781.75,84.79711479999999,1362.5,2242.0,1032.25,1019.0,0.0,0
S00417,14.035043099999998,0.1367948,11.492918199999998,15.086322199999998,2.6600173,28.3875,19.2461439,18.015220000000003,287.25,1695.25,77.1322261,1297.5,2066.5,970.0,1032.0,0.0065888903619249,1
S00420,12.3183515,2.6257049,9.3265505,12.4608813,4.5380192,25.28,12.6922692,18.397662300000004,288.35,1768.5,70.7847304,1503.0,2081.75,1001.25,1061.0,0.0067010031280336,1
S00423,9.3509462,-1.3578198,7.781722099999999,14.7552225,3.0970326,26.7625,16.687027099999998,17.6034735,282.75,1777.0,78.2792066,1114.75,2086.0,992.25,1079.5,0.0022000593174946,1
S00429,7.6136303,-1.1445531999999998,2.207486,5.1728255,3.555425,25.0275,24.175172,16.544856499999998,284.7,1780.0,87.27317389999997,1730.0,2138.5,1007.5,1037.0,0.0,0
S00430,18.7982469,0.7442265,8.609691399999999,14.6491695,2.5441619,27.822499999999998,15.0551421,24.8664164,282.04999999999995,1785.75,62.0541005,1234.75,2134.25,1033.5,1083.25,0.0065350023668016,1
S00432,12.244651,0.5605335,6.004010299999999,12.613908300000002,3.1761449,28.3675,19.1065333,21.9473309,279.85,1778.25,77.3436217,1167.75,2115.0,1018.25,1087.25,0.0,0
S00434,7.874482799999999,-0.1023855,3.5052989,5.121027499999999,2.9484936,29.185,21.319713,15.6795132,278.15,1763.75,85.20104559999999,1636.0,2254.25,1021.75,1076.75,0.002191705914519,1
S00435,7.874482799999999,-0.1023855,3.5052989,5.121027499999999,2.9484936,24.8175,21.319713,15.6795132,285.6,1774.5,85.20104559999999,1789.0,2070.5,982.0,1016.0,0.0,0
S00436,10.9939381,-0.0597727,5.3509219,12.1841638,3.8826964,27.3175,21.7906153,21.311762,282.15,1788.25,78.9623606,1875.5,2096.5,1015.5,1067.25,0.0,0
S00438,16.0443098,0.5966402,9.9269461,6.4252617,4.4499517,,22.5062295,16.3009622,290.59000000000003,1660.0,73.75391859999998,,2063.25,958.25,951.75,0.0,0
S00439,23.1506374,-0.4425258,17.370491199999996,17.9655116,4.2294323,34.3,24.9291672,21.8181405,285.35,1774.5,72.4527686,1251.5,2069.25,989.75,1071.0,0.0,0
S00440,11.3809968,-1.6436647,2.7642173,2.4198673,3.036582,,29.698875399999995,14.4623044,283.90999999999997,1765.25,87.0827743,,1962.5,1022.25,938.0,0.0122367980460517,1
S00441,15.5384667,0.4455434,8.2937508,6.3610178999999984,6.0224595,,17.68563,21.4823214,290.11,1769.5,69.2097304,,2128.25,1050.25,1057.5,0.0,0
S00446,11.0288267,0.8541667,4.392835900000001,3.9380886,3.817755000000001,,30.4107437,16.337850099999997,293.61,1752.5,84.33199549999998,,1987.5,1053.75,986.0,0.0,0
S00448,11.0638437,-5.3746863,6.7865682000000005,2.4834822999999995,3.6482125,31.9225,24.5140309,15.4864995,284.45,1774.75,82.2160888,1166.0,2062.25,1015.25,970.0,0.012265971677205,1
S00450,13.867273999999998,-1.9257754,3.5301217000000005,15.4874819,4.3479453,,27.5752184,25.0070521,284.71,1679.75,75.08516479999999,,2222.25,1011.0,1118.25,0.0,0
S00452,11.0638437,-5.3746863,6.7865682000000005,2.4834822999999995,3.6482125,32.375,24.5140309,15.4864995,287.65,1781.75,82.2160888,1420.0,2002.0,990.5,973.0,0.0048683965637152,1
S00453,13.169214300000002,-0.7175119999999999,5.504203400000001,4.4963037,2.6321553,,27.4479201,17.448827800000004,285.24,1751.0,85.04837049999998,,2007.0,1113.75,1022.5,0.0024367761990213,1
